State	District	First Name	Last Name	Party	Votes	Vote fraction	Winner
NY	19	Christopher P.	Gibson	CRV	20420	0.10001	W
NY	19	Christopher P.	Gibson	IDP	9056	0.04435	W
NY	19	Sean S.	Eldridge	D	60533	0.29648	
NY	19	Sean S.	Eldridge	WF	11937	0.05847	
NY	19		Scattered	W	109	0.00053	
NY	20	Paul D.	Tonko	D	103437	0.50623	W
NY	20	Paul D.	Tonko	IDP	10389	0.05084	W
NY	20	Paul D.	Tonko	WF	11285	0.05523	W
NY	20	James M.	Fischer	R	61820	0.30255	
NY	20	James M.	Fischer	CRV	17284	0.08459	
NY	20		Scattered	W	114	0.00056	
NY	21	Elise M.	Stefanik	R	79615	0.45581	W
NY	21	Elise M.	Stefanik	CRV	12207	0.06989	W
NY	21	Elise M.	Stefanik	IDP	4404	0.02521	W
NY	21	Aaron G.	Woolf	D	53140	0.30423	
NY	21	Aaron G.	Woolf	WF	5923	0.03391	
NY	21	Matthew J.	Funiciello	GRE	19238	0.11014	
NY	21		Scattered	W	141	0.00081	
NY	22	Richard L.	Hanna	IDP	16277	0.12337	W
NY	22	Richard L.	Hanna	R	113574	0.86085	W
NY	22		Scattered	W	2081	0.01577	
NY	23	Thomas W., II	Reed	R	94375	0.51436	W
NY	23	Thomas W., II	Reed	CRV	13917	0.07585	W
NY	23	Thomas W., II	Reed	IDP	4838	0.02637	W
NY	23	Martha	Robertson	D	60233	0.32828	
NY	23	Martha	Robertson	WF	10009	0.05455	
NY	23		Scattered	W	109	0.00059	
NY	24	John M.	Katko	R	93881	0.47124	W
NY	24	John M.	Katko	CRV	17768	0.08919	W
NY	24	John M.	Katko	IDP	6825	0.03426	W
NY	24	Daniel B.	Maffei	D	72631	0.36457	
NY	24	Daniel B.	Maffei	WF	7673	0.03851	
NY	24		Scattered	W	444	0.00223	
NY	25	Louise M.	Slaughter	D	87264	0.45221	W
NY	25	Louise M.	Slaughter	WF	9539	0.04943	W
NY	25	Mark W.	Assini	R	75990	0.39379	
NY	25	Mark W.	Assini	CRV	19942	0.10334	
NY	25		Scattered	W	236	0.00122	
NY	26	Brian	Higgins	D	100648	0.60586	W
NY	26	Brian	Higgins	WF	12562	0.07562	W
NY	26	Kathleen A.	Weppner	R	38477	0.23162	
NY	26	Kathleen A.	Weppner	CRV	14432	0.08687	
NY	26		Scattered	W	5	0.00003	
NY	27	Chris	Collins	R	109171	0.53608	W
NY	27	Chris	Collins	CRV	27605	0.13555	W
NY	27	Chris	Collins	IDP	7899	0.03879	W
NY	27	James D.	O'Donnell	D	50939	0.25014	
NY	27	James D.	O'Donnell	WF	7972	0.03915	
NY	27		Scattered	W	59	0.00029	
NC	01	G. K.	Butterfield	D	154333	0.73379	W
NC	01	Arthur	Rich	R	55990	0.26621	
NC	02	Renee	Ellmers	R	122128	0.58827	W
NC	02	Clay	Aiken	D	85479	0.41173	
NC	03	Walter	Jones	R	139415	0.67810	W
NC	03	Marshall	Adame	D	66182	0.32190	
NC	04	David	Price	D	169946	0.74747	W
NC	04	Paul	Wright	R	57416	0.25253	
NC	05	Virginia	Foxx	R	139279	0.61020	W
NC	05	Joshua (Josh)	Brannon	D	88973	0.38980	
NC	06	Mark	Walker	R	147312	0.58674	W
NC	06	Laura	Fjeld	D	103758	0.41326	
NC	07	David	Rouzer	R	134431	0.59350	W
NC	07	Jonathan, Jr.	Barfield	D	84054	0.37109	
NC	07	J. Wesley	Casteen	LIB	7850	0.03466	
NC	07		Scattered	W	163	0.00072	
NC	07	Louis	Harmati	W	6	0.00003	
NC	08	Richard	Hudson	R	121568	0.64863	W
NC	08	Antonio	Blue	D	65854	0.35137	
NC	09	Robert	Pittenger	R	163080	0.93903	W
NC	09		Scattered	W	8219	0.04733	
NC	09	Shawn	Eckles	W	2369	0.01364	
NC	10	Patrick	McHenry	R	133504	0.61018	W
NC	10	Tate	MacQueen	D	85292	0.38982	
NC	11	Mark	Meadows	R	144682	0.62899	W
NC	11	Tom	Hill	D	85342	0.37101	
NC	12 - FULL TERM	Alma	Adams	D	130096	0.75346	W
NC	12 - FULL TERM	Vince	Coakley	R	42568	0.24654	
NC	12 - UNEXPIRED TERM	Alma	Adams	D	127668	0.75433	W
NC	12 - UNEXPIRED TERM	Vince	Coakley	R	41578	0.24567	
NC	13	George	Holding	R	153991	0.57308	W
NC	13	Brenda	Cleary	D	114718	0.42692	
ND	00	Kevin	Cramer	R	138100	0.55535	W
ND	00	George	Sinner	DNL	95678	0.38476	
ND	00	Robert J. "Jack"	Seaman	LIB	14531	0.05843	
ND	00		Scattered	W	361	0.00145	
MP	00	Gregorio Kilili Camacho	Sablan	IND	8549	0.65279	W
MP	00	Andrew Sablan	Salas	D	4547	0.34721	
OH	01	Steve	Chabot	R	124779	0.63217	W
OH	01	Fred	Kundrata	D	72604	0.36783	
OH	02	Brad	Wenstrup	R	132658	0.65963	W
OH	02	Marek	Tyszkiewicz	D	68453	0.34037	
OH	03	Joyce B.	Beatty	D	91769	0.64057	W
OH	03	John	Adams	R	51475	0.35931	
OH	03	Ralph A.	Applegate	W	17	0.00012	
OH	04	Jim	Jordan	R	125907	0.67666	W
OH	04	Janet	Garrett	D	60165	0.32334	
OH	05	Bob	Latta	R	134449	0.66460	W
OH	05	Robert L.	Fry	D	58507	0.28921	
OH	05	Eric	Eberly	LIB	9344	0.04619	
OH	06	Bill	Johnson	R	111026	0.58235	W
OH	06	Jennifer	Garrison	D	73561	0.38584	
OH	06	Dennis	Lambert	GRE	6065	0.03181	
OH	07	Bob	Gibbs	R	143959	1.00000	W
OH	08	John A.	Boehner	R	126539	0.67190	W
OH	08	Tom	Poetter	D	51534	0.27364	
OH	08	James J., Jr.	Condit	CON	10257	0.05446	
OH	09	Marcy	Kaptur	D	108870	0.67741	W
OH	09	Richard	May	R	51704	0.32171	
OH	09	Cory	Hoffman	W	112	0.00070	
OH	09	George A.	Skalsky	W	29	0.00018	
OH	10	Mike	Turner	R	130752	0.65179	W
OH	10	Robert	Klepinger	D	63249	0.31529	
OH	10	David A.	Harlow	LIB	6605	0.03293	
OH	11	Marcia L.	Fudge	D	137105	0.79451	W
OH	11	Mark	Zetzer	R	35461	0.20549	
OH	12	Pat	Tiberi	R	150573	0.68108	W
OH	12	David Arthur	Tibbs	D	61360	0.27755	
OH	12	Bob	Hart	GRE	9148	0.04138	
OH	13	Tim	Ryan	D	120230	0.68488	W
OH	13	Thomas	Pekarek	R	55233	0.31463	
OH	13	David Allen	Pastorius	W	86	0.00049	
OH	14	David P.	Joyce	R	135736	0.63257	W
OH	14	Michael	Wager	D	70856	0.33021	
OH	14	David	Macko	LIB	7988	0.03723	
OH	15	Steve	Stivers	R	128496	0.66024	W
OH	15	Scott	Wharton	D	66125	0.33976	
OH	16	Jim	Renacci	R	132176	0.63738	W
OH	16	Pete	Crossland	D	75199	0.36262	
OK	02	Markwayne	Mullin	R	110925	0.70025	W
OK	02	Earl E.	Everett	D	38964	0.24597	
OK	02	Jon	Douthitt	IND	8518	0.05377	
OK	03	Frank D.	Lucas	R	133335	0.78615	W
OK	03	Frankie	Robbins	D	36270	0.21385	
OK	04	Tom	Cole	R	117721	0.70802	W
OK	04	Bert	Smith	D	40998	0.24658	
OK	04	Dennis B.	Johnson	IND	7549	0.04540	
OK	05	Steve	Russell	R	95632	0.60096	W
OK	05	Al	McAffrey	D	57790	0.36316	
OK	05	Robert T.	Murphy	IND	2176	0.01367	
OK	05	Tom	Boggs	IND	2065	0.01298	
OK	05	Buddy	Ray	IND	1470	0.00924	
OR	01	Suzanne	Bonamici	D/WF*	160038	0.57309	W
OR	01	Jason	Yates	R/CON*	96245	0.34465	
OR	01	James	Foster	LIB	11213	0.04015	
OR	01	Steven C.	Reynolds	PRO/PG	11163	0.03997	
OR	01		Scattered	W	594	0.00213	
OR	02	Greg	Walden	R	202374	0.70409	W
OR	02	Aelea	Christofferson	D	73785	0.25671	
OR	02	Sharon L.	Durbin	LIB	10491	0.03650	
OR	02		Scattered	W	775	0.00270	
OR	03	Earl	Blumenauer	D	211748	0.72329	W
OR	03	James	Buchal	R/CON*/IP*	57424	0.19615	
OR	03	Michael	Meo	PG	12106	0.04135	
OR	03	Jeffrey J.	Langan	LIB	6381	0.02180	
OR	03	David	Walker	NAF	4009	0.01369	
OR	03		Scattered	W	1089	0.00372	
OR	04	Peter A.	DeFazio	D/PRO/WF*	181624	0.58555	W
OR	04	Art	Robinson	R/CON*	116534	0.37570	
OR	04	Mike	Beilstein	PG	6863	0.02213	
OR	04	David L.	Chester	LIB	4676	0.01508	
OR	04		Scattered	W	482	0.00155	
OR	05	Kurt	Schrader	D	150944	0.53700	W
OR	05	Tootie	Smith	R	110332	0.39252	
OR	05	Marvin	Sannes	IP	7674	0.02730	
OR	05	Raymond	Baldwin	CON	6208	0.02209	
OR	05	Daniel K.	Souza	LIB	5198	0.01849	
OR	05		Scattered	W	732	0.00260	
PA	01	Robert A.	Brady	D	131248	0.82837	W
PA	01	Megan	Rath	R	27193	0.17163	
PA	02	Chaka	Fattah	D	181141	0.87703	W
PA	02	Armond	James	R	25397	0.12297	
PA	03	Mike	Kelly	R	113859	0.60631	W
PA	03	Dan	Lavallee	D	73931	0.39369	
PA	04	Scott	Perry	R	147090	0.74536	W
PA	04	Linda Deliah	Thompson	D	50250	0.25464	
PA	05	Glenn GT	Thompson	R	115018	0.63596	W
PA	05	Kerith Strano	Taylor	D	65839	0.36404	
PA	06	Ryan	Costello	R	119643	0.56291	W
PA	06	Manan	Trivedi	D	92901	0.43709	
PA	07	Patrick L.	Meehan	R	145869	0.62039	W
PA	07	Mary Ellen	Balchunis	D	89256	0.37961	
PA	08	Michael G.	Fitzpatrick	R	137731	0.61902	W
PA	08	Kevin	Strouse	D	84767	0.38098	
PA	09	Bill	Shuster	R	110094	0.63522	W
PA	09	Alanna	Hartzok	D	63223	0.36478	
PA	10	Tom	Marino	R	112851	0.62583	W
PA	10	Scott F.	Brion	D	44737	0.24810	
PA	10	Nicholas	Troiano	IND	22734	0.12607	
PA	11	Lou	Barletta	R	122464	0.66307	W
PA	11	Andy	Ostrowski	D	62228	0.33693	
PA	12	Keith	Rothfus	R	127993	0.59278	W
PA	12	Erin	McClelland	D	87928	0.40722	
PA	13	Brendan F.	Boyle	D	123601	0.67120	W
PA	13	Carson Dee	Adcock	R	60549	0.32880	
PA	14	Mike	Doyle	D	148351	1.00000	W
PA	15	Charles W.	Dent	R	128285	1.00000	W
PA	16	Joseph R.	Pitts	R	101722	0.57720	W
PA	16	Tom	Houghton	D	74513	0.42280	
PA	17	Matt	Cartwright	D	93680	0.56758	W
PA	17	David J.	Moylan	R	71371	0.43242	
PA	18	Tim	Murphy	R	166076	1.00000	W
RI	01	David N.	Cicilline	D	87060	0.59486	W
RI	01	Cormick Brendan	Lynch	R	58877	0.40229	
RI	01		Scattered	W	407	0.00278	
RI	01	Mickey	Mouse	W	9	0.00006	
RI	02	James R.	Langevin	D	105716	0.62221	W
RI	02	Rhue R.	Reis	R	63844	0.37577	
RI	02		Scattered	W	338	0.00199	
RI	02	Charles	Picerno	W	6	0.00004	
SC	01	Mark	Sanford	R	119392	0.93410	W
SC	01		Scattered	W	8423	0.06590	
SC	02	Joe	Wilson	R	121649	0.62446	W
SC	02	Phil	Black	D	68719	0.35275	
SC	02	Harold, III	Geddings	LBR	4158	0.02134	
SC	02		Scattered	W	282	0.00145	
SC	03	Jeff	Duncan	R	116741	0.71180	W
SC	03	Barbara Jo	Mullis	D	47181	0.28767	
SC	03		Scattered	W	87	0.00053	
SC	04	Trey	Gowdy	R	126452	0.84839	W
SC	04	Curtis E.	McLaughlin	LIB	21969	0.14739	
SC	04		Scattered	W	628	0.00421	
SC	05	Mick	Mulvaney	R	103078	0.58853	W
SC	05	Tom	Adams	D	66802	0.38141	
SC	05	Tom	Adams	WF	5183	0.02959	
SC	05		Scattered	W	82	0.00047	
SC	06	James E. "Jim"	Clyburn	D	125747	0.72505	W
SC	06	Anthony	Culler	R	44311	0.25549	
SC	06	Kevin R.	Umbaugh	LIB	3176	0.01831	
SC	06		Scattered	W	198	0.00114	
SC	07	Tom	Rice	R	102833	0.59953	W
SC	07	Gloria	Bromell-Tinubu	D	68576	0.39980	
SC	07		Scattered	W	115	0.00067	
SD	00	Kristi	Noem	R	183834	0.66530	W
SD	00	Corinna	Robinson	D	92485	0.33470	
TN	01	Phil	Roe	R	115533	0.82837	W
TN	01	Robert D.	Franklin	IND	9906	0.07103	
TN	01	Robert N.	Smith	GRE	9869	0.07076	
TN	01	Michael D.	Salyer	IND	4148	0.02974	
TN	01	Scott	Kudialis	W	14	0.00010	
TN	02	John J., Jr.	Duncan	R	120883	0.72493	W
TN	02	Bob	Scott	D	37612	0.22556	
TN	02	Casey Adam	Gouge	IND	4223	0.02533	
TN	02	Norris	Dryer	GRE	4033	0.02419	
TN	03	Chuck	Fleischmann	R	97344	0.62361	W
TN	03	Mary M.	Headrick	D	53983	0.34583	
TN	03	Cassandra J.	Mitchell	IND	4770	0.03056	
TN	04	Scott	DesJarlais	R	84815	0.58325	W
TN	04	Lenda	Sherrell	D	51357	0.35317	
TN	04	Robert Rankin	Doggart	IND	9246	0.06358	
TN	05	Jim	Cooper	D	96148	0.62322	W
TN	05	Bob	Ries	R	55078	0.35701	
TN	05	Paul	Deakin	IND	3050	0.01977	
TN	06	Diane	Black	R	115231	0.71088	W
TN	06	Amos Scott	Powers	D	37232	0.22969	
TN	06	Mike	Winton	IND	9634	0.05943	
TN	07	Marsha	Blackburn	R	110534	0.69999	W
TN	07	Daniel	Cramer	D	42280	0.26775	
TN	07	Leonard D.	Ladner	IND	5093	0.03225	
TN	08	Stephen Lee	Fincher	R	122255	0.70833	W
TN	08	Dana	Matheny	R/W	4	0.00002	
TN	08	Wes	Bradley	D	42433	0.24585	
TN	08	Mark	Rawles	CON	4451	0.02579	
TN	08	James	Hart	IND	3452	0.02000	
TN	09	Steve	Cohen	D	87376	0.74969	W
TN	09	Charlotte	Bergmann	R	27173	0.23314	
TN	09	Floyd Wayne	Alberson	IND	766	0.00657	
TN	09	Paul	Cook	IND	752	0.00645	
TN	09	Herbert	Bass	IND	483	0.00414	
TX	01	Louie	Gohmert	R	115084	0.77466	W
TX	01	Shirley J.	McKellar	D	33476	0.22534	
TX	02	Ted	Poe	R	101936	0.67946	W
TX	02	Niko	Letsos	D	44462	0.29636	
TX	02	James B.	Veasaw	LIB	2316	0.01544	
TX	02	Mark	Roberts	GRE	1312	0.00875	
TX	03	Sam	Johnson	R	113404	0.82010	W
TX	03	Paul	Blair	GRE	24876	0.17990	
TX	04	John	Ratcliffe	R	115085	1.00000	W
TX	05	Jeb	Hensarling	R	88998	0.85360	W
TX	05	Ken	Ashby	LIB	15264	0.14640	
TX	06	Joe	Barton	R	92334	0.61150	W
TX	06	David E.	Cozad	D	55027	0.36443	
TX	06	Hugh	Chauvin	LIB	3635	0.02407	
TX	07	John	Culberson	R	90606	0.63264	W
TX	07	James	Cargas	D	49478	0.34547	
TX	07	Gerald	Fowler	LIB	3135	0.02189	
TX	08	Kevin	Brady	R	125066	0.89325	W
TX	08	Ken	Petty	LIB	14947	0.10675	
TX	09	Al	Green	D	78109	0.90821	W
TX	09	Johnny	Johnson	LIB	7894	0.09179	
TX	10	Michael	McCaul	R	109726	0.62182	W
TX	10	Tawana	Walter-Cadien	D	60243	0.34140	
TX	10	Bill	Kelsey	LIB	6491	0.03678	
TX	11	Mike	Conaway	R	107939	0.90270	W
TX	11	Ryan T.	Lange	LIB	11635	0.09730	
TX	12	Kay	Granger	R	113186	0.71307	W
TX	12	Mark	Greene	D	41757	0.26307	
TX	12	Ed	Colliver	LIB	3787	0.02386	
TX	13	Mac	Thornberry	R	110842	0.84322	W
TX	13	Mike	Minter	D	16822	0.12797	
TX	13	Emily	Pivoda	LIB	2863	0.02178	
TX	13	Don	Cook	GRE	924	0.00703	
TX	14	Randy	Weber	R	90116	0.61851	W
TX	14	Donald G.	Brown	D	52545	0.36064	
TX	14	John	Wieder	LIB	3037	0.02084	
TX	15	Rubén	Hinojosa	D	48708	0.54010	W
TX	15	Eddie	Zamora	R	39016	0.43263	
TX	15	Johnny	Partain	LIB	2460	0.02728	
TX	16	Beto	O'Rourke	D	49338	0.67489	W
TX	16	Corey	Roen	R	21324	0.29169	
TX	16	Jaime O.	Perez	LIB	2443	0.03342	
TX	17	Bill	Flores	R	85807	0.64582	W
TX	17	Nick	Haynes	D	43049	0.32401	
TX	17	Shawn Michael	Hamilton	LIB	4009	0.03017	
TX	18	Sheila	Jackson Lee	D	76097	0.71783	W
TX	18	Sean	Seibert	R	26249	0.24761	
TX	18	Vince	Duncan	IND	2362	0.02228	
TX	18	Remington	Alessi	GRE	1302	0.01228	
TX	19	Randy	Neugebauer	R	90160	0.77180	W
TX	19	Neal	Marchbanks	D	21458	0.18369	
TX	19	Richard (Chip)	Peterson	LIB	5146	0.04405	
TX	19	Donald L.	Vance	W	54	0.00046	
TX	20	Joaquin	Castro	D	66554	0.75660	W
TX	20	Jeffrey C.	Blunt	LIB	21410	0.24340	
TX	21	Lamar	Smith	R	135660	0.71779	W
TX	21	Antonio	Diaz	GRE	27831	0.14726	
TX	21	Ryan	Shields	LIB	25505	0.13495	
TX	22	Pete	Olson	R	100861	0.66546	W
TX	22	Frank	Briscoe	D	47844	0.31566	
TX	22	Rob	Lapham	LIB	2861	0.01888	
TX	23	Will	Hurd	R	57459	0.49779	W
TX	23	Pete P.	Gallego	D	55037	0.47680	
TX	23	Ruben	Corvalan	LIB	2933	0.02541	
TX	24	Kenny E.	Marchant	R	93712	0.65045	W
TX	24	Patrick	McGehearty	D	46548	0.32309	
TX	24	Mike	Kolls	LIB	3813	0.02647	
TX	25	Roger	Williams	R	107120	0.60219	W
TX	25	Marco	Montoya	D	64463	0.36239	
TX	25	John	Betz	LIB	6300	0.03542	
TX	26	Michael	Burgess	R	116944	0.82663	W
TX	26	Mark	Boler	LIB	24526	0.17337	
TX	27	Blake	Farenthold	R	83342	0.63597	W
TX	27	Wesley	Reed	D	44152	0.33692	
TX	27	Roxanne	Simonson	LIB	3553	0.02711	
TX	28	Henry	Cuellar	D	62508	0.82100	W
TX	28	William	Aikens	LIB	10153	0.13335	
TX	28	Michael D.	Cary	GRE	3475	0.04564	
TX	29	Gene	Green	D	41321	0.89550	W
TX	29	James	Stanczak	LIB	4822	0.10450	
TX	30	Eddie Bernice	Johnson	D	93041	0.87946	W
TX	30	Max W., III	Koch	LIB	7154	0.06762	
TX	30	Eric LeMonte	Williams	IND	5598	0.05291	
TX	31	John	Carter	R	91607	0.64048	W
TX	31	Louie	Minor	D	45715	0.31962	
TX	31	Scott J.	Ballard	LIB	5706	0.03989	
TX	32	Pete	Sessions	R	96495	0.61818	W
TX	32	Frank	Perez	D	55325	0.35443	
TX	32	Ed	Rankin	LIB	4276	0.02739	
TX	33	Marc	Veasey	D	43769	0.86514	W
TX	33	Jason	Reeves	LIB	6823	0.13486	
TX	34	Filemon B.	Vela	D	47503	0.59470	W
TX	34	Larry S.	Smith	R	30811	0.38573	
TX	34	Ryan	Rowley	LIB	1563	0.01957	
TX	35	Lloyd	Doggett	D	60124	0.62483	W
TX	35	Susan	Narvaiz	R	32040	0.33297	
TX	35	Cory W.	Bruner	LIB	2767	0.02876	
TX	35	Kat	Swift	GRE	1294	0.01345	
TX	36	Brian	Babin	R	101663	0.75957	W
TX	36	Michael K.	Cole	D	29543	0.22073	
TX	36	Rodney	Veach	LIB	1951	0.01458	
TX	36	Hal J., Jr.	Ridley	GRE	685	0.00512	
UT	01	Rob	Bishop	R	84231	0.64776	W
UT	01	Donna	McAleer	D	36422	0.28010	
UT	01	Craig	Bowden	LIB	4847	0.03727	
UT	01	Dwayne A.	Vance	IAP	4534	0.03487	
UT	02	Chris	Stewart	R	88915	0.60822	W
UT	02	Luz	Robles	D	47585	0.32551	
UT	02	Shaun	McCausland	CON	4509	0.03084	
UT	02	Wayne L.	Hill	IAP	3328	0.02277	
UT	02	Bill	Barron	UN	1734	0.01186	
UT	02	Warren	Rogers	W	117	0.00080	
UT	03	Jason	Chaffetz	R	102952	0.72206	W
UT	03	Brian	Wonnacott	D	32059	0.22485	
UT	03	Zack	Strong	IAP	3192	0.02239	
UT	03	Stephen P.	Tryon	UN	2584	0.01812	
UT	03	Ben J.	Mates	UN	1513	0.01061	
UT	03	David A.	Else	W	280	0.00196	
UT	04	Mia B.	Love	R	74936	0.50919	W
UT	04	Doug	Owens	D	67425	0.45815	
UT	04	Tim	Aalders	IAP	2032	0.01381	
UT	04	Collin Robert	Simonsen	CON	1424	0.00968	
UT	04	Jim L.	Vein	LIB	1351	0.00918	
VT	00	Peter	Welch	D	123349	0.64411	W
VT	00	Mark	Donka	R	59432	0.31034	
VT	00	Cris	Ericson	IND	2750	0.01436	
VT	00	Matthew	Andrews	LBU	2071	0.01081	
VT	00	Jerry	Trudell	ENI	2024	0.01057	
VT	00	Randall	Meyer	IND	1685	0.00880	
VT	00		Scattered	W	193	0.00101	
VI	00	Stacey	Plaskett	D	21224	0.90654	W
VI	00	Vince	Danet	R	1964	0.08389	
VI	00		Scattered	W	224	0.00957	
VA	01	Robert J. "Rob"	Wittman	R	131861	0.62904	W
VA	01	Norman G. "Norm	Mosher	D	72059	0.34376	
VA	01	Glenda Gail	Parker	IGR	5097	0.02432	
VA	01		Scattered	W	604	0.00288	
VA	02	E. Scott	Rigell	R	101558	0.58684	W
VA	02	Suzanne D.	Patrick	D	71178	0.41129	
VA	02		Scattered	W	324	0.00187	
VA	03	Robert C. "Bobby"	Scott	D	139197	0.94434	W
VA	03		Scattered	W	8205	0.05566	
VA	04	J. Randy	Forbes	R	120684	0.60150	W
VA	04	Elliott G.	Fausz	D	75270	0.37515	
VA	04	Bo C.	Brown	LIB	4427	0.02206	
VA	04		Scattered	W	257	0.00128	
VA	05	Robert	Hurt	R	124735	0.60863	W
VA	05	W. Lawrence	Gaughan	D	73482	0.35854	
VA	05	Paul F.	Jones	LIB	4298	0.02097	
VA	05	Kenneth J.	Hildebrandt	IGR	2209	0.01078	
VA	05		Scattered	W	221	0.00108	
VA	06	Robert W. "Bob"	Goodlatte	R	133898	0.74509	W
VA	06	William M. "Will"	Hammer	LIB	22161	0.12332	
VA	06	Elaine B.	Hildebrandt	IGR	21447	0.11934	
VA	06		Scattered	W	2202	0.01225	
VA	07 - FULL TERM	Dave A.	Brat	R	148026	0.60828	W
VA	07 - FULL TERM	John K. "Jack"	Trammell	D	89914	0.36948	
VA	07 - FULL TERM	James A., Jr.	Carr	LIB	5086	0.02090	
VA	07 - FULL TERM		Scattered	W	325	0.00134	
VA	07 - UNEXPIRED TERM	Dave A.	Brat	R	148841	0.61680	
VA	07 - UNEXPIRED TERM	John K. "Jack"	Trammell	D	91236	0.37808	
VA	07 - UNEXPIRED TERM		Scattered	W	1236	0.00512	
VA	08	Donald S., Jr.	Beyer	D	128102	0.63081	W
VA	08	Micah K.	Edmond	R	63810	0.31422	
VA	08	Gwendolyn J.	Beck	IND	5420	0.02669	
VA	08	Jeffrey S.	Carson	LIB	4409	0.02171	
VA	08	Gerard C. "Gerry," III	Blais	IGR	963	0.00474	
VA	08		Scattered	W	372	0.00183	
VA	09	H. Morgan	Griffith	R	117465	0.72146	W
VA	09	William R., Jr.	Carr	IND	39412	0.24207	
VA	09		Scattered	W	5938	0.03647	
VA	10	Barbara J.	Comstock	R	125914	0.56486	W
VA	10	John W.	Foust	D	89957	0.40356	
VA	10	William B.	Redpath	LIB	3393	0.01522	
VA	10	Brad A.	Eickholt	IND	2442	0.01096	
VA	10	Dianne L.	Blais	IGR	946	0.00424	
VA	10		Scattered	W	258	0.00116	
VA	11	Gerald E. "Gerry"	Connolly	D	106780	0.56857	W
VA	11	Suzanne K.	Scholte	R	75796	0.40359	
VA	11	Marc M.	Harrold	LIB	3264	0.01738	
VA	11	Joe F.	Galdo	GRE	1739	0.00926	
VA	11		Scattered	W	226	0.00120	
WA	01	Suzan	DelBene	D	124151	0.55037	W
WA	01	Pedro	Celis	R	101428	0.44963	
WA	02	Rick	Larsen	D	122173	0.60574	W
WA	02	B.J.	Guillot	R	79518	0.39426	
WA	03	Jaime Herrera	Beutler	R	124796	0.61532	W
WA	03	Bob	Dingethal	D	78018	0.38468	
WA	04	Dan	Newhouse	R	77772	0.50805	W
WA	04	Clint	Didier	R	75307	0.49195	
WA	05	Cathy McMorris	Rodgers	R	135470	0.60683	W
WA	05	Joseph (Joe)	Pakootas	D	87772	0.39317	
WA	06	Derek	Kilmer	D	141265	0.62983	W
WA	06	Marty	McClendon	R	83025	0.37017	
WA	07	Jim	McDermott	D	203954	0.80974	W
WA	07	Craig	Keller	R	47921	0.19026	
WA	08	Dave	Reichert	R	125741	0.63268	W
WA	08	Jason	Ritchie	D	73003	0.36732	
WA	09	Adam	Smith	D	118132	0.70825	W
WA	09	Doug	Basler	R	48662	0.29175	
WA	10	Denny	Heck	D	99279	0.54702	W
WA	10	Joyce	McDonald	R	82213	0.45298	
WV	01	David B.	McKinley	R	92491	0.63903	W
WV	01	Glen B., III	Gainer	D	52109	0.36003	
WV	01	Chuck	Wood	W	137	0.00095	
WV	02	Alex X.	Mooney	R	72619	0.47079	W
WV	02	Robert Lawrence	Fluharty	R/W	9	0.00006	
WV	02	Nick	Casey	D	67687	0.43881	
WV	02	Ed	Rabel	IND	6250	0.04052	
WV	02	Davy	Jones	LIB	7682	0.04980	
WV	02	Liz	Sullivan	W	3	0.00002	
WV	03	Evan	Jenkins	R	77713	0.55351	W
WV	03	Nick J., II	Rahall	D	62688	0.44649	
WI	01	Paul	Ryan	R	182316	0.63267	W
WI	01	Rob	Zerban	D	105552	0.36628	
WI	01	Keith R.	Deschler	W	29	0.00010	
WI	01		Scattered	W	273	0.00095	
WI	02	Mark	Pocan	D	224920	0.68397	W
WI	02	Peter	Theron	R	103619	0.31510	
WI	02		Scattered	W	308	0.00094	
WI	03	Ron	Kind	D	155368	0.56464	W
WI	03	Tony	Kurtz	R	119540	0.43444	
WI	03	Ken	Van Doren	R/W	128	0.00047	
WI	03		Scattered	W	125	0.00045	
WI	04	Gwen	Moore	D	179045	0.70243	W
WI	04	Dan	Sebring	R	68490	0.26870	
WI	04	Robert R.	Raymond	IND	7002	0.02747	
WI	04		Scattered	W	355	0.00139	
WI	05	F. James., Jr.	Sensenbrenner	R	231160	0.69454	W
WI	05	Chris	Rockwood	D	101190	0.30403	
WI	05		Scattered	W	476	0.00143	
WI	06	Glenn	Grothman	R	169767	0.56772	W
WI	06	Mark L.	Harris	D	122212	0.40869	
WI	06	Gus	Fahrendorf	LIB	6865	0.02296	
WI	06		Scattered	W	189	0.00063	
WI	07	Sean	Duffy	R	169891	0.59277	W
WI	07	John	Schiess	W(R)/W	5	0.00002	
WI	07	Kelly	Westlund	D	112949	0.39410	
WI	07	Lawrence	Dale	GRE	3686	0.01286	
WI	07	Rob	Taylor	W	30	0.00010	
WI	07		Scattered	W	42	0.00015	
WI	08	Reid J.	Ribble	R	188553	0.65008	W
WI	08	Ron	Gruett	D	101345	0.34941	
WI	08		Scattered	W	150	0.00052	
WY	00	Cynthia	Lummis	R	113038	0.68466	W
WY	00	Richard	Grayson	D	37803	0.22897	
WY	00	Richard	Brubaker	LIB	7112	0.04308	
WY	00	Daniel Clyde	Cummings	CON	6749	0.04088	
WY	00		Scattered	W	398	0.00241	
