State	District	First Name	Last Name	Party	Votes	Vote fraction	Winner
NY	29	John Randy, Jr.	Kuhl	IDP	8185	0.02968	
NY	29	John Randy, Jr.	Kuhl	CRV	10877	0.03944	
NY	29		Scattered	W	27	0.00010	
NC	01	G.K.	Butterfield	D	192765	0.70283	
NC	01	Dean	Stephens	R	81506	0.29717	
NC	02	Bob	Etheridge	D	199730	0.66927	
NC	02	Dan	Mansell	R	93323	0.31271	
NC	02	Will	Adkins	LBT	5377	0.01802	
NC	03	Walter B.	Jones	R	201686	0.65900	
NC	03	Craig	Weber	D	104364	0.34100	
NC	04	David	Price	D	265751	0.63320	
NC	04	William (B.J.)	Lawson	R	153947	0.36680	
NC	05	Virginia	Foxx	R	190820	0.58368	
NC	05	Roy	Carter	D	136103	0.41632	
NC	06	Howard	Coble	R	221018	0.66997	
NC	06	Teresa Sue	Bratton	D	108873	0.33003	
NC	07	Mike	McIntyre	D	215383	0.68844	
NC	07	Will	Breazeale	R	97472	0.31156	
NC	08	Larry	Kissell	D	157185	0.55382	
NC	08	Robert C. (Robin)	Hayes	R	126634	0.44618	
NC	09	Sue	Myrick	R	241053	0.62371	
NC	09	Harry	Taylor	D	138719	0.35893	
NC	09	Andy	Grum	LBT	6711	0.01736	
NC	10	Patrick	McHenry	R	171774	0.57551	
NC	10	Daniel	Johnson	D	126699	0.42449	
NC	11	Heath	Shuler	D	211112	0.61961	
NC	11	Carl	Mumpower	R	122087	0.35832	
NC	11	Keith	Smith	LBT	7517	0.02206	
NC	12	Mel	Watt	D	215908	0.71559	
NC	12	Ty, Jr.	Cobb	R	85814	0.28441	
NC	13	Brad	Miller	D	221379	0.65933	
NC	13	Hugh	Webster	R	114383	0.34067	
NC	S	Kay	Hagan	D	2249311	0.52653	
NC	S	Elizabeth	Dole	R	1887510	0.44184	
NC	S	Christopher	Cole	LBT	133430	0.03123	
NC	S		Scattered	W	1655	0.00039	
NC	S	Walter Fry	Rucker	W	64	0.00001	
ND	00	Earl	Pomeroy	DNL	194577	0.61974	
ND	00	Duane	Sand	R	119388	0.38026	
MP	00	Gregorio Kilili Camacho	Sablan	I	2474	0.24348	
MP	00	Pedro Agulto	Tenorio	NMR	2117	0.20835	
MP	00	John Oliver Delos Reyes	Gonzales	I	1855	0.18256	
MP	00	Juan Tudela	Lizama	I	1819	0.17902	
MP	00	Luis Palacios	Crisostimo	I	946	0.09310	
MP	00	David Mendiola	Cing	D	307	0.03021	
MP	00	Felipe Quitugua	Atalig	I	249	0.02451	
MP	00	Chong Man	Won	I	230	0.02264	
MP	00	John Henry, Jr.	Davis	I	164	0.01614	
OH	01	Steve	Driehaus	D	155455	0.52467	
OH	01	Steve	Chabot	R	140683	0.47482	
OH	01	Eric	Wilson	W	85	0.00029	
OH	01	Rich	Stevenson	W	67	0.00023	
OH	02	Jean	Schmidt	R	148671	0.44831	
OH	02	Victoria	Wulsin	D	124213	0.37456	
OH	02	David H.	Krikorian	I	58710	0.17704	
OH	02	James, Jr.	Condit	W	30	0.00009	
OH	03	Michael R.	Turner	R	200204	0.63320	
OH	03	Jane	Mitakides	D	115976	0.36680	
OH	04	James D.	Jordan	R	186154	0.65168	
OH	04	Mike	Carroll	D	99499	0.34832	
OH	05	Bob	Latta	R	188905	0.64091	
OH	05	George F.	Mays	D	105840	0.35909	
OH	06	Charlie	Wilson	D	176330	0.62283	
OH	06	Richard D.	Stobbs	R	92968	0.32838	
OH	06	Dennis	Spisak	GRE	13812	0.04879	
OH	07	Steve	Austria	R	174915	0.58215	
OH	07	Sharon Swartz	Neuhardt	D	125547	0.41785	
OH	08	John A.	Boehner	R	202063	0.67904	
OH	08	Nicholas A.	Von Stein	D	95510	0.32096	
OH	09	Marcy	Kaptur	D	222054	0.74374	
OH	09	Bradley S.	Leavitt	R	76512	0.25626	
OH	10	Dennis J.	Kucinich	D	157268	0.57021	
OH	10	Jim	Trakas	R	107918	0.39128	
OH	10	Paul	Conroy	LBT	10623	0.03852	
OH	11	Marcia L.	Fudge	D	212667	0.85223	
OH	11	Thomas	Pekarek	R	36708	0.14710	
OH	11	Craig E.	Willis	W	144	0.00058	
OH	11	Eric	Johnson	W	23	0.00009	
OH	12	Pat	Tiberi	R	197447	0.54787	
OH	12	David	Robinson	D	152234	0.42242	
OH	12	Steven R.	Linnabary	LBT	10707	0.02971	
OH	13	Betty	Sutton	D	192593	0.64698	
OH	13	David S.	Potter	R	105050	0.35290	
OH	13	Robert	Crow	W	37	0.00012	
OH	14	Steven C.	LaTourette	R	188488	0.58317	
OH	14	Bill	O'Neill	D	125214	0.38740	
OH	14	David	Macko	LBT	9511	0.02943	
OH	15	Mary Jo	Kilroy	D	139584	0.45940	
OH	15	Steve	Stivers	R	137272	0.45179	
OH	15	Mark Michael	Noble	LBT	14061	0.04628	
OH	15	Don Elijah	Eckhart	I	12915	0.04251	
OH	15	Travis	Casper	W	6	0.00002	
OH	16	John A.	Boccieri	D	169044	0.55363	
OH	16	Kirk	Schuring	R	136293	0.44637	
OH	17	Tim	Ryan	D	218896	0.78146	
OH	17	Duane V.	Grassell	R	61216	0.21854	
OH	18	Zack	Space	D	164187	0.59875	
OH	18	Fred	Dailey	R	110031	0.40125	
OK	01	John	Sullivan	R	193404	0.66168	
OK	01	Georgianna W.	Oliver	D	98890	0.33832	
OK	02	Dan	Boren	D	173757	0.70469	
OK	02	Raymond J.	Wickson	R	72815	0.29531	
OK	03	Frank D.	Lucas	R	184306	0.69718	
OK	03	Frankie	Robbins	D	62297	0.23565	
OK	03	Forrest	Michael	I	17756	0.06717	
OK	04	Tom	Cole	R	180080	0.66016	
OK	04	Blake	Cummings	D	79674	0.29208	
OK	04	David E.	Joyce	I	13027	0.04776	
OK	05	Mary	Fallin	R	171925	0.65892	
OK	05	Steven L.	Perry	D	88996	0.34108	
OK	S	Jim	Inhofe	R	763375	0.56680	
OK	S	Andrew	Rice	D	527736	0.39184	
OK	S	Stephen P.	Wallace	I	55708	0.04136	
OR	01	David	Wu	D	237567	0.71503	
OR	01	Scott	Semrau	CON	14172	0.04265	
OR	01	H. Joe	Tabor	LBT	10992	0.03308	
OR	01	Chris	Henry	PG	7128	0.02145	
OR	01	Joel	Haugen	R/IP#	58279	0.17541	
OR	01		Scattered	W	4110	0.01237	
OR	02	Greg	Walden	R	236560	0.69499	
OR	02	Noah	Lemas	D	87649	0.25750	
OR	02	Tristin	Mock	PG	9668	0.02840	
OR	02	Richard D.	Hake	CON	5817	0.01709	
OR	02		Scattered	W	685	0.00201	
OR	03	Earl	Blumenauer	D	254235	0.74542	
OR	03	Delia	Lopez	R	71063	0.20836	
OR	03	Michael	Meo	PG	15063	0.04416	
OR	03		Scattered	W	701	0.00206	
OR	04	Peter A.	DeFazio	D	275143	0.82342	
OR	04	Jaynee	Germond	CON	43133	0.12908	
OR	04	Mike	Beilstein	PG	13162	0.03939	
OR	04		Scattered	W	2708	0.00810	
OR	05	Kurt	Schrader	D	181577	0.54255	
OR	05	Mike	Erickson	R	128297	0.38335	
OR	05	Sean	Bates	IP	6830	0.02041	
OR	05	Douglas	Patterson	CON	6558	0.01960	
OR	05	Alex	Polikoff	PG	5272	0.01575	
OR	05	Steve	Milligan	LBT	4814	0.01438	
OR	05		Scattered	W	1326	0.00396	
OR	S	Jeff	Merkley	D/IP	864392	0.48905	
OR	S	Gordon H.	Smith	R	805159	0.45553	
OR	S	David	Brownlow	CON	92565	0.05237	
OR	S		Scattered	W	5388	0.00305	
PA	01	Robert A.	Brady	D	242799	0.90762	
PA	01	Mike	Muhammad	R	24714	0.09238	
PA	02	Chaka	Fattah	D	276870	0.88930	
PA	02	Adam A.	Lang	R	34466	0.11070	
PA	03	Kathy	Dahlkemper	D	146846	0.51237	
PA	03	Phil	English	R	139757	0.48763	
PA	04	Jason	Altmire	D	186536	0.55858	
PA	04	Melissa	Hart	R	147411	0.44142	
PA	05	Glenn W.	Thompson	R	155513	0.56720	
PA	05	Mark B.	McCracken	D	112509	0.41035	
PA	05	James	Fryman	LBT	6155	0.02245	
PA	06	Jim	Gerlach	R	179423	0.52101	
PA	06	Bob	Roggio	D	164952	0.47899	
PA	07	Joe	Sestak	D	209955	0.59593	
PA	07	W. Craig	Williams	R	142362	0.40407	
PA	08	Patrick J.	Murphy	D	197869	0.56775	
PA	08	Tom	Manion	R	145103	0.41635	
PA	08	Tom	Lingenfelter	I	5543	0.01590	
PA	09	Bill	Shuster	R	174951	0.63924	
PA	09	Tony	Barr	D	98735	0.36076	
PA	10	Christopher P.	Carney	D	160837	0.56332	
PA	10	Chris	Hackett	R	124681	0.43668	
PA	11	Paul E.	Kanjorski	D	146379	0.51627	
PA	11	Lou	Barletta	R	137151	0.48373	
PA	12	John P.	Murtha	D	155268	0.57852	
PA	12	William	Russell	W(R)/R	113120	0.42148	
PA	13	Allyson	Schwartz	D	196868	0.62794	
PA	13	Marina	Kats	R	108271	0.34535	
PA	13	John P.	McDermott	CON	8374	0.02671	
PA	14	Mike	Doyle	D	242326	0.91258	
PA	14	Titus	North	GRE	23214	0.08742	
PA	15	Charles W.	Dent	R	181433	0.58571	
PA	15	Sam	Bennett	D	128333	0.41429	
PA	16	Joseph R.	Pitts	R	170329	0.55815	
PA	16	Bruce A.	Slater	D	120193	0.39386	
PA	16	John A.	Murphy	I	11768	0.03856	
PA	16	Daniel	Frank	CON	2877	0.00943	
PA	17	Tim	Holden	D	192699	0.63679	
PA	17	Toni	Gilhooley	R	109909	0.36321	
PA	18	Tim	Murphy	R	213349	0.64067	
PA	18	Steve	O'Donnell	D	119661	0.35933	
PA	19	Todd	Platts	R	218862	0.66646	
PA	19	Philip J., Jr.	Avillo	D	109533	0.33354	
PR	00	Pedro	Pierluisi Urrutia	NPP	1010304	0.52947	
PR	00	Alfredo	Salazar Conde	PPD	810111	0.42456	
PR	00	Carlos A.	Velazquez Lopez	PPR	46126	0.02417	
PR	00	Jessica	Martinez Birriel	PRI	37865	0.01984	
PR	00		Scattered	W	3719	0.00195	
RI	01	Patrick J.	Kennedy	D	145254	0.68517	
RI	01	Jonathan P.	Scott	R	51340	0.24217	
RI	01	Kenneth A.	Capalbo	I	15108	0.07126	
RI	01	David	Lanasse	W	29	0.00014	
RI	01		Blank	W	20	0.00009	
RI	01		The Jockey	W	20	0.00009	
RI	01	Lincoln	Chaffee	W	8	0.00004	
RI	01	Mickey	Mouse	W	5	0.00002	
RI	01		Scattered	W	214	0.00101	
RI	02	James R.	Langevin	D	158416	0.70023	
RI	02	Mark S.	Zaccaria	R	67433	0.29807	
RI	02		Blank	W	31	0.00014	
RI	02		The Jockey	W	17	0.00008	
RI	02	Rod	Driver	W	14	0.00006	
RI	02	Christopher	Young	W	6	0.00003	
RI	02	Mickey	Mouse	W	5	0.00002	
RI	02	Jennifer	Lawless	W	5	0.00002	
RI	02		Scattered	W	307	0.00136	
RI	S	John F.	Reed	D	320644	0.73071	
RI	S	Robert G.	Tingle	R	116174	0.26475	
RI	S		The Jockey	W	809	0.00184	
RI	S	Christopher	Young	W	262	0.00060	
RI	S		Blank	W	67	0.00015	
RI	S	Lincoln	Chaffee	W	33	0.00008	
RI	S		None of the Above	W	13	0.00003	
RI	S	Mickey	Mouse	W	10	0.00002	
RI	S	Robert	Healey	W	10	0.00002	
RI	S	Buddy	Cianci	W	9	0.00002	
RI	S	Michael	Brown	W	8	0.00002	
RI	S	Donald	Duck	W	7	0.00002	
RI	S	Steve	Laffey	W	5	0.00001	
RI	S		Scattered	W	761	0.00173	
SC	01	Henry E., Jr.	Brown	R	177540	0.51931	
SC	01	Linda	Ketner	D	163724	0.47889	
SC	01		Scattered	W	615	0.00180	
SC	02	Joe	Wilson	R	184583	0.53738	
SC	02	Rob	Miller	D	158627	0.46182	
SC	02		Scattered	W	276	0.00080	
SC	03	J. Gresham	Barrett	R	186799	0.64694	
SC	03	Jane Ballard	Dyer	D	101724	0.35230	
SC	03		Scattered	W	218	0.00076	
SC	04	Bob	Inglis	R	184440	0.60092	
SC	04	Paul	Corden	D	113291	0.36911	
SC	04	C. Faye	Walters	GRE	7332	0.02389	
SC	04		Scattered	W	1865	0.00608	
SC	05	John	Spratt	D	188785	0.61637	
SC	05	Albert F.	Spencer	R	113282	0.36986	
SC	05	Frank	Waggoner	CON	4093	0.01336	
SC	05		Scattered	W	125	0.00041	
SC	06	James E. "Jim"	Clyburn	D	193378	0.67480	
SC	06	Nancy	Harrelson	R	93059	0.32473	
SC	06		Scattered	W	134	0.00047	
SC	S	Lindsey	Graham	R	1076534	0.57525	
SC	S	Bob	Conley	D	790621	0.42247	
SC	S		Scattered	W	4276	0.00228	
SD	00	Stephanie Herseth	Sandlin	D	256041	0.67556	
SD	00	Chris	Lien	R	122966	0.32444	
SD	S	Tim	Johnson	D	237889	0.62492	
SD	S	Joel	Dykstra	R	142784	0.37508	
TN	01	Phil	Roe	R	168343	0.71825	
TN	01	Rob	Russell	D	57525	0.24543	
TN	01	Joel	Goodman	W(LBT)/I	3988	0.01702	
TN	01	James W.	Reeves	I	2544	0.01085	
TN	01	Thomas (T.K.)	Owens	I	1981	0.00845	
TN	02	John J.	Duncan, Jr.	R	227120	0.78113	
TN	02	Bob	Scott	D	63639	0.21887	
TN	03	Zach	Wamp	R	184964	0.69372	
TN	03	Doug	Vandagriff	D	73059	0.27401	
TN	03	Jean	Howard-Hill	I	4848	0.01818	
TN	03	Ed	Choate	I	3750	0.01406	
TN	03	June	Griffin	W	7	0.00003	
TN	04	Lincoln	Davis	D	146776	0.58756	
TN	04	Monty J.	Lankford	R	94447	0.37808	
TN	04	James Anthony	Gray	I	4869	0.01949	
TN	04	Kevin	Ragsdale	I	3713	0.01486	
TN	05	Jim	Cooper	D	181467	0.65844	
TN	05	Gerard	Donovan	R	85471	0.31012	
TN	05	Jon	Jackson	I	5464	0.01983	
TN	05	John P.	Miglietta	I	3196	0.01160	
TN	05	Thomas F.	Kovach	W	4	0.00001	
TN	06	Bart	Gordon	D	194264	0.74423	
TN	06	Chris	Baker	I	66764	0.25577	
TN	07	Marsha	Blackburn	R	217332	0.68585	
TN	07	Randy G.	Morris	D	99549	0.31415	
TN	08	John	Tanner	D	180465	0.99970	
TN	08	James	Hart	W(R)/W	54	0.00030	
TN	09	Steve	Cohen	D	198798	0.87854	
TN	09	Jake	Ford	I	11003	0.04863	
TN	09	Dewey	Clark	I	10047	0.04440	
TN	09	Mary "Taylor Shelby"	Wright	I	6434	0.02843	
TN	S	Lamar	Alexander	R	1579477	0.65144	
TN	S	Robert D.	Tuke	D	767236	0.31644	
TN	S	Edward L.	Buck	I	31631	0.01305	
TN	S	Christopher G.	Fenner	I	11073	0.00457	
TN	S	Daniel Towers	Lewis	I	9367	0.00386	
TN	S	Chris	Lugo	I	9170	0.00378	
TN	S	Ed	Lawhorn	I	8986	0.00371	
TN	S	David	Gatchell	I	7645	0.00315	
TX	01	Louie	Gohmert	R	189012	0.87576	
TX	01	Roger L.	Owen	I	26814	0.12424	
TX	02	Ted	Poe	R	175101	0.88923	
TX	02	Craig	Wolfe	LBT	21813	0.11077	
TX	03	Sam	Johnson	R	170742	0.59745	
TX	03	Tom	Daley	D	108693	0.38033	
TX	03	Christopher J.	Claytor	LBT	6348	0.02221	
TX	04	Ralph M.	Hall	R	206906	0.68798	
TX	04	Glenn	Melancon	D	88067	0.29283	
TX	04	Fred	Annett	LBT	5771	0.01919	
TX	05	Jeb	Hensarling	R	162894	0.83595	
TX	05	Ken	Ashby	LBT	31967	0.16405	
TX	06	Joe	Barton	R	174008	0.62017	
TX	06	Ludwig	Otto	D	99919	0.35611	
TX	06	Max W., III	Koch	LBT	6655	0.02372	
TX	07	John	Culberson	R	162635	0.55901	
TX	07	Michael	Skelly	D	123242	0.42361	
TX	07	Drew	Parks	LBT	5057	0.01738	
TX	08	Kevin	Brady	R	207128	0.72562	
TX	08	Kent	Hargett	D	70758	0.24788	
TX	08	Brian	Stevens	LBT	7565	0.02650	
TX	09	Al	Green	D	143868	0.93647	
TX	09	Brad	Walters	LBT	9760	0.06353	
TX	10	Michael T.	McCaul	R	179493	0.53888	
TX	10	Larry Joe	Doherty	D	143719	0.43148	
TX	10	Matt	Finkel	LBT	9871	0.02964	
TX	11	Mike	Conaway	R	189625	0.88331	
TX	11	John R.	Strohm	LBT	25051	0.11669	
TX	12	Kay	Granger	R	181662	0.67594	
TX	12	Tracey	Smith	D	82250	0.30604	
TX	12	Shiloh Sidney	Shambaugh	LBT	4842	0.01802	
TX	13	Mac	Thornberry	R	180078	0.77647	
TX	13	Roger James	Waun	D	51841	0.22353	
TX	14	Ron	Paul	R	191293	1.00000	
TX	15	Rubén	Hinojosa	D	107578	0.65713	
TX	15	Eddie	Zamora	R	52303	0.31949	
TX	15	Gricha	Raether	LBT	3827	0.02338	
TX	16	Silvestre	Reyes	D	130375	0.82140	
TX	16	Benjamin Eloy "Ben"	Mendoza	I	16348	0.10300	
TX	16	Mette A.	Baker	LBT	12000	0.07560	
TX	17	Chet	Edwards	D	134592	0.52984	
TX	17	Rob	Curnock	R	115581	0.45500	
TX	17	Gardner C.	Osborne	LBT	3849	0.01515	
TX	18	Sheila Jackson	Lee	D	148617	0.77325	
TX	18	John	Faulk	R	39095	0.20341	
TX	18	Mike	Taylor	LBT	4486	0.02334	
TX	19	Randy	Neugebauer	R	168501	0.72439	
TX	19	Dwight	Fullingim	D	58030	0.24947	
TX	19	Richard "Chip"	Peterson	LBT	6080	0.02614	
TX	20	Charles A.	Gonzalez	D	127298	0.71897	
TX	20	Robert	Litoff	R	44585	0.25181	
TX	20	Michael	Idrogo	LBT	5172	0.02921	
TX	21	Lamar	Smith	R	243471	0.79997	
TX	21	James Arthur	Strohm	LBT	60879	0.20003	
TX	22	Pete	Olson	R	161996	0.52427	
TX	22	Nick	Lampson	D	140160	0.45360	
TX	22	John	Wieder	LBT	6839	0.02213	
TX	23	Ciro D.	Rodriguez	D	134090	0.55762	
TX	23	Lyle	Larson	R	100799	0.41917	
TX	23	Lani	Connolly	LBT	5581	0.02321	
TX	24	Kenny E.	Marchant	R	151434	0.55984	
TX	24	Tom	Love	D	111089	0.41069	
TX	24	David A.	Casey	LBT	7972	0.02947	
TX	25	Lloyd	Doggett	D	191755	0.65828	
TX	25	George L.	Morovich	R	88693	0.30448	
TX	25	Jim	Stutsman	LBT	10848	0.03724	
TX	26	Michael C.	Burgess	R	195181	0.60171	
TX	26	Ken	Leach	D	118167	0.36429	
TX	26	Stephanie B.	Weiss	LBT	11028	0.03400	
TX	27	Solomon P.	Ortiz	D	104864	0.57952	
TX	27	William Willie	Vaden	R	69458	0.38385	
TX	27	Robert E.	Powell	LBT	6629	0.03663	
TX	28	Henry	Cuellar	D	123494	0.68707	
TX	28	Jim	Fish	R	52524	0.29222	
TX	28	Ross Lynn	Leone	LBT	3722	0.02071	
TX	29	Gene	Green	D	79718	0.74647	
TX	29	Eric	Story	R	25512	0.23889	
TX	29	Joel	Grace	LBT	1564	0.01465	
TX	30	Eddie Bernice	Johnson	D	168249	0.82485	
TX	30	Fred	Wood	R	32361	0.15865	
TX	30	Jarrett	Woods	LBT	3366	0.01650	
TX	31	John	Carter	R	175563	0.60268	
TX	31	Brian P.	Ruiz	D	106559	0.36580	
TX	31	Barry N.	Cooper	LBT	9182	0.03152	
TX	32	Pete	Sessions	R	116283	0.57251	
TX	32	Eric	Roberson	D	82406	0.40572	
TX	32	Alex	Bischoff	LBT	4421	0.02177	
TX	S	John	Cornyn	R	4337469	0.54821	
TX	S	Richard J. (Rick)	Noriega	D	3389365	0.42838	
TX	S	Yvonne Adams	Schick	LBT	185241	0.02341	
UT	01	Rob	Bishop	R	196799	0.64855	
UT	01	Morgan	Bowen	D	92469	0.30473	
UT	01	Kirk D.	Pearson	CON	7397	0.02438	
UT	01	Joseph Geddes	Buchman	LBT	6780	0.02234	
UT	02	Jim	Matheson	D	220666	0.63351	
UT	02	Bill	Dew	R	120083	0.34474	
UT	02	Mathew	Arndt	LBT	4576	0.01314	
UT	02	Dennis Ray	Emery	CON	3000	0.00861	
UT	03	Jason	Chaffetz	R	187035	0.65610	
UT	03	Bennion L.	Spencer	D	80626	0.28283	
UT	03	Jim	Noorlander	CON	17408	0.06107	
VT	00	Peter	Welch	D/R	248203	0.83247	
VT	00	Mike	Bethel	I	14349	0.04813	
VT	00	Jerry	Trudell	ENE	10818	0.03628	
VT	00	Thomas J.	Hermann	PRO	9081	0.03046	
VT	00	Cris	Ericson	I	7841	0.02630	
VT	00	Jane	Newton	LU	5307	0.01780	
VT	00		Scattered	W	2552	0.00856	
VI	00	Donna M.	Christensen	D	28153	0.99756	
VI	00		Scattered	W	69	0.00856	
VA	01	Robert J. "Rob"	Wittman	R	203839	0.56576	
VA	01	Bill S., Jr.	Day	D	150432	0.41753	
VA	01	Nathan D.	Larson	LBT	5265	0.01461	
VA	01		Scattered	W	756	0.00210	
VA	02	Glenn C., III	Nye	D	141857	0.52402	
VA	02	Thelma D.	Drake	R	128486	0.47462	
VA	02		Scattered	W	368	0.00136	
VA	03	Robert C. "Bobby"	Scott	D	239911	0.97017	
VA	03		Scattered	W	7377	0.02983	
VA	04	J. Randy	Forbes	R	199075	0.59510	
VA	04	Andrea R.	Miller	D	135041	0.40368	
VA	04		Scattered	W	405	0.00121	
VA	05	Tom S. P.	Perriello	D	158810	0.50086	
VA	05	Virgil H., Jr.	Goode	R	158083	0.49857	
VA	05		Scattered	W	183	0.00058	
VA	06	R. W. "Bob"	Goodlatte	R	192350	0.61573	
VA	06	S. "Sam"	Rasoul	D	114367	0.36610	
VA	06	Janice Lee	Allen	I	5413	0.01733	
VA	06		Scattered	W	262	0.00084	
VA	07	Eric I.	Cantor	R	233531	0.62720	
VA	07	Anita	Hartke	D	138123	0.37096	
VA	07		Scattered	W	683	0.00183	
VA	08	James P. "Jim," Jr.	Moran	D	222986	0.67943	
VA	08	Mark W.	Ellmore	R	97425	0.29685	
VA	08	J. Ron	Fisher	IGR	6829	0.02081	
VA	08		Scattered	W	957	0.00292	
VA	09	Rick C.	Boucher	D	207306	0.97067	
VA	09		Scattered	W	6264	0.02933	
VA	10	Frank R.	Wolf	R	223140	0.58802	
VA	10	Judy M.	Feder	D	147357	0.38831	
VA	10	Neeraj C.	Nigam	I	8457	0.02229	
VA	10		Scattered	W	526	0.00139	
VA	11	Gerald E.  "Gerry"	Connolly	D	196598	0.54688	
VA	11	Keith S.	Fimian	R	154758	0.43049	
VA	11	Joseph P.	Oddo	IGR	7271	0.02023	
VA	11		Scattered	W	864	0.00240	
VA	S	Mark R.	Warner	D	2369327	0.65033	
VA	S	Jim	Gilmore	R	1228830	0.33729	
VA	S	Glenda Gail	Parker	IGR	21690	0.00595	
VA	S	William B.	Redpath	LBT	20269	0.00556	
VA	S		Scattered	W	3178	0.00087	
WA	01	Jay	Inslee	D	233780	0.67758	
WA	01	Larry	Ishmael	GOP	111240	0.32242	
WA	02	Rick	Larsen	D	217416	0.62392	
WA	02	Rick	Bart	R	131051	0.37608	
WA	03	Brian	Baird	D	216701	0.64013	
WA	03	Michael	Delavar	R	121828	0.35987	
WA	04	Doc	Hastings	R	169940	0.63088	
WA	04	George	Fearing	D	99430	0.36912	
WA	05	Cathy McMorris	Rodgers	R	211305	0.65281	
WA	05	Mark	Mays	D	112382	0.34719	
WA	06	Norm	Dicks	D	205991	0.66865	
WA	06	Doug	Cloud	R	102081	0.33135	
WA	07	Jim	McDermott	D	291963	0.83653	
WA	07	Steve	Beren	R	57054	0.16347	
WA	08	Dave	Reichert	R	191568	0.52784	
WA	08	Darcy	Burner	D	171358	0.47216	
WA	09	Adam	Smith	D	176295	0.65446	
WA	09	James	Postma	R	93080	0.34554	
WV	01	Alan B.	Mollohan	D	187734	0.99931	
WV	01	Ted	Osgood	W	69	0.00037	
WV	01	R. J.	Smith	W	61	0.00032	
WV	02	Shelley Moore	Capito	R	147334	0.57069	
WV	02	Anne	Barth	D	110819	0.42925	
WV	02	Aaron	Mills	W	16	0.00006	
WV	03	Nick Joe, II	Rahall	D	133522	0.66919	
WV	03	Marty	Gearheart	R	66005	0.33081	
WV	S	Jay	Rockefeller	D	447560	0.63727	
WV	S	Jay	Wolfe	R	254629	0.36256	
WV	S	John R. "Rick"	Bartlett	W	83	0.00012	
WV	S	Chad	Shaffer	W	36	0.00005	
WI	01	Paul	Ryan	R	231009	0.63972	
WI	01	Marge	Krupp	D	125268	0.34690	
WI	01	Joseph	Kexel	LBT	4606	0.01276	
WI	01		Scattered	W	224	0.00062	
WI	02	Tammy	Baldwin	D	277914	0.69333	
WI	02	Peter	Theron	R	122513	0.30564	
WI	02		Scattered	W	414	0.00103	
WI	03	Ron	Kind	D	225208	0.63190	
WI	03	Paul	Stark	R	122760	0.34444	
WI	03	Kevin	Barrett	LBT	8236	0.02311	
WI	03		Scattered	W	196	0.00055	
WI	04	Gwendolynne	Moore	D	222728	0.87626	
WI	04	Michael D.	LaForest	I	29282	0.11520	
WI	04		Scattered	W	2169	0.00853	
WI	05	F. James, Jr.	Sensenbrenner	R	275271	0.79581	
WI	05	Robert R.	Raymond	I	69715	0.20155	
WI	05		Scattered	W	913	0.00264	
WI	06	Tom	Petri	R	221875	0.63709	
WI	06	Roger A.	Kittelson	D	126090	0.36205	
WI	06		Scattered	W	299	0.00086	
WI	07	David R.	Obey	D	212666	0.60790	
WI	07	Dan	Mielke	R	136938	0.39143	
WI	07		Scattered	W	233	0.00067	
WI	08	Steve	Kagen	D	193662	0.53998	
WI	08	John	Gard	R	164621	0.45901	
WI	08		Scattered	W	364	0.00101	
WY	00	Cynthia M.	Lummis	R	131244	0.52625	
WY	00	Gary	Trauner	D	106758	0.42807	
WY	00	W. David	Herbert	LBT	11030	0.04423	
WY	00		Scattered	W	363	0.00146	
WY	S - FULL TERM	Mike	Enzi	R	189046	0.75635	
WY	S - FULL TERM	Chris	Rothfuss	D	60631	0.24258	
WY	S - FULL TERM		Scattered	W	269	0.00108	
WY	S - UNEXPIRED TERM	John	Barrasso	R	183063	0.73355	
WY	S - UNEXPIRED TERM	Nick	Carter	D	66202	0.26528	
WY	S - UNEXPIRED TERM		Scattered	W	293	0.00117	
