State	District	First Name	Last Name	Party	Votes	Vote fraction	Winner
KY	05	Harold "Hal"	Rogers	R	195408	0.77897	W
KY	05	Kenneth S.	Stepp	D	55447	0.22103	
KY	06	Garland "Andy"	Barr	R	153222	0.50568	W
KY	06	Ben	Chandler	D	141438	0.46679	
KY	06	Randolph	Vance	IND	8340	0.02752	
LA	01	"Steve"	Scalise	R	193496	0.66629	W
LA	01	M. V. "Vinny"	Mendoza	D	61703	0.21247	
LA	01	Gary	King	R	24844	0.08555	
LA	01	David "Turk"	Turknett	NPA	6079	0.02093	
LA	01	Arden	Wells	NPA	4288	0.01477	
LA	02	Cedric	Richmond	D	158501	0.55159	W
LA	02	Gary	Landrieu	D	71916	0.25027	
LA	02	Dwayne	Bailey	R	38801	0.13503	
LA	02	Josue	Larose	R	11345	0.03948	
LA	02	Caleb	Trotter	LIB	6791	0.02363	
LA	03	Charles W., Jr.	Boustany	R	139123	0.44678	WW
LA	03	"Jeff"	Landry	R	93527	0.30035	
LA	03	"Ron"	Richard	D	67070	0.21539	
LA	03	Bryan	Barrilleaux	R	7908	0.02540	
LA	03	"Jim"	Stark	LIB	3765	0.01209	
LA	04	John	Fleming	R	187894	0.75299	W
LA	04	Randall	Lord	LIB	61637	0.24701	
LA	05	Rodney	Alexander	R	202536	0.77834	W
LA	05	"Ron"	Ceasar	NPA	37486	0.14406	
LA	05	Clay Steven	Grant	LIB	20194	0.07760	
LA	06	William "Bill"	Cassidy	R	243553	0.79407	W
LA	06	Rufus Holt, Jr.	Craig	LIB	32185	0.10494	
LA	06	Richard "RPT"	Torregano	NPA	30975	0.10099	
ME	01	Chellie	Pingree	D	236363	0.64792	W
ME	01	Jonathan T.E.	Courtney	R	128440	0.35208	
ME	02	Michael H.	Michaud	D	191456	0.58194	W
ME	02	Kevin L.	Raye	R	137542	0.41806	
ME	S	Angus	King	IFM	370580	0.52895	W
ME	S	Charles E., Jr.	Summers	R	215399	0.30745	
ME	S	Cynthia Ann	Dill	D	92900	0.13260	
ME	S	Stephen M.	Woods	IND	10289	0.01469	
ME	S	Danny Francis	Dalton	NON	5807	0.00829	
ME	S	Andrew Ian	Dodge	IFL	5624	0.00803	
MD	01	Andy	Harris	R	214204	0.63419	W
MD	01	Wendy	Rosen	D	92812	0.27479	
MD	01	John	LaFerla	D/W	14858	0.04399	
MD	01	Muir Wayne	Boda	LIB	12857	0.03807	
MD	01		Scattered	W	2932	0.00868	
MD	01	Michael	Calpino	W	71	0.00021	
MD	01	Douglas Dryden	Rae	W	26	0.00008	
MD	02	C. A. Dutch	Ruppersberger	D	194088	0.65584	W
MD	02	Nancy C.	Jacobs	R	92071	0.31111	
MD	02	Leo Wayne	Dymowski	LIB	9344	0.03157	
MD	02		Scattered	W	415	0.00140	
MD	02	Ray	Bly	W	22	0.00007	
MD	03	John	Sarbanes	D	213747	0.66825	W
MD	03	Eric Delano	Knowles	R	94549	0.29560	
MD	03	Paul W., Jr.	Drgos	LIB	11028	0.03448	
MD	03		Scattered	W	535	0.00167	
MD	04	Donna F.	Edwards	D	240385	0.77167	W
MD	04	Faith M.	Loudon	R	64560	0.20725	
MD	04	Scott	Soffen	LIB	6204	0.01992	
MD	04		Scattered	W	363	0.00117	
MD	05	Steny H.	Hoyer	D	238618	0.69402	W
MD	05	Tony	O'Donnell	R	95271	0.27710	
MD	05	Bob	Auerbach	GRE	5040	0.01466	
MD	05	Arvin	Vohra	LIB	4503	0.01310	
MD	05		Scattered	W	388	0.00113	
MD	06	John	Delaney	D	181921	0.58770	W
MD	06	Roscoe G.	Bartlett	R	117313	0.37898	
MD	06	Nickolaus	Mueller	LIB	9916	0.03203	
MD	06		Scattered	W	399	0.00129	
MD	07	Elijah	Cummings	D	247770	0.76515	W
MD	07	Frank C.	Mirabile	R	67405	0.20816	
MD	07	Ronald M.	Owens-Bey	LIB	8211	0.02536	
MD	07		Scattered	W	394	0.00122	
MD	07	Charles U.	Smith	W	28	0.00009	
MD	07	Ty Glen	Busch	W	10	0.00003	
MD	08	Chris	Van Hollen	D	217531	0.63373	W
MD	08	Ken	Timmerman	R	113033	0.32930	
MD	08	Mark	Grannis	LIB	7235	0.02108	
MD	08	George	Gluck	GRE	5064	0.01475	
MD	08		Scattered	W	393	0.00114	
MD	S	Ben	Cardin	D	1474028	0.55978	W
MD	S	Lih	Young	D/W	163	0.00006	
MD	S	Ed	Tinus	D/W	48	0.00002	
MD	S	Daniel John	Bongino	R	693291	0.26329	
MD	S	S. Rob	Sobhani	UN	430934	0.16365	
MD	S	Dean	Ahmad	LIB	32252	0.01225	
MD	S		Scattered	W	2346	0.00089	
MD	S	Brandy	Baker	W	151	0.00006	
MD	S	Mary	Podlesak	W	2	0.00000	
MA	01	Richard E.	Neal	D	261936	0.98423	W
MA	01		All Others	W	4197	0.01577	
MA	02	James P.	McGovern	D	259257	0.98451	W
MA	02		All Others	W	4078	0.01549	
MA	03	Nicola S.	Tsongas	D	212119	0.65926	W
MA	03	Jonathan A.	Golnik	R	109372	0.33993	
MA	03		All Others	W	262	0.00081	
MA	04	Joseph P., III	Kennedy	D	221303	0.61092	W
MA	04	Sean	Bielat	R	129936	0.35870	
MA	04	David A.	Rosa	IND	10741	0.02965	
MA	04		All Others	W	265	0.00073	
MA	05	Edward J.	Markey	D	257490	0.75486	W
MA	05	Tom	Tierney	R	82944	0.24316	
MA	05		All Others	W	675	0.00198	
MA	06	John F.	Tierney	D	180942	0.48276	W
MA	06	Richard R.	Tisei	R	176612	0.47121	
MA	06	Daniel	Fishman	LIB	16739	0.04466	
MA	06		All Others	W	514	0.00137	
MA	07	Michael E.	Capuano	D	210794	0.83372	W
MA	07	Karla	Romero	IND	41199	0.16295	
MA	07		All Others	W	843	0.00333	
MA	08	Stephen F.	Lynch	D	263999	0.76122	W
MA	08	Joe	Selvaggi	R	82242	0.23714	
MA	08		All Others	W	570	0.00164	
MA	09	William Richard	Keating	D	212754	0.58706	W
MA	09	Christopher	Sheldon	R	116531	0.32155	
MA	09	Daniel S.	Botelho	IND	32655	0.09011	
MA	09		All Others	W	465	0.00128	
MA	S	Elizabeth A.	Warren	D	1696346	0.53740	W
MA	S	Scott P.	Brown	R	1458048	0.46191	
MA	S		All Others	W	2159	0.00068	
MI	01	Dan	Benishek	R	167060	0.48139	W
MI	01	Gary	McDowell	D	165179	0.47597	
MI	01	Emily	Salvette	LIB	10630	0.03063	
MI	01	Ellis	Boal	GRE	4168	0.01201	
MI	02	Bill	Huizenga	R	194653	0.61160	W
MI	02	Willie, Jr.	German	W(D)/D	108973	0.34239	
MI	02	Mary	Buzuma	LIB	8750	0.02749	
MI	02	Ronald E.	Graeser	UST	3176	0.00998	
MI	02	William J.	Opalicky	GRE	2715	0.00853	
MI	03	Justin	Amash	R	171675	0.52615	W
MI	03	Steven	Butler	W(R)/W	2	0.00001	
MI	03	Steve	Pestka	D	144108	0.44167	
MI	03	Bill	Gelineau	LIB	10498	0.03217	
MI	04	Dave	Camp	R	197386	0.63073	W
MI	04	Debra Freidell	Wirth	D	104996	0.33551	
MI	04	John	Gelineau	LIB	4285	0.01369	
MI	04	George M.	Zimmer	UST	3506	0.01120	
MI	04	Pat	Timmons	GRE	2776	0.00887	
MI	05	Daniel T.	Kildee	D	214531	0.64981	W
MI	05	Jim	Slezak	R	103931	0.31480	
MI	05	David	Davenport	NPA	6694	0.02028	
MI	05	Gregory	Creswell	LIB	4990	0.01511	
MI	06	Fred	Upton	R	174955	0.54592	W
MI	06	Mike	O'Brien	D	136563	0.42613	
MI	06	Christie	Gelineau	LIB	6366	0.01986	
MI	06	Jason	Gatties	UST	2591	0.00808	
MI	07	Tim	Walberg	R	169668	0.53343	W
MI	07	Kurt Richard	Haskell	D	136849	0.43025	
MI	07	Ken	Proctor	LIB	8088	0.02543	
MI	07	Richard E.	Wunsch	GRE	3464	0.01089	
MI	08	Mike	Rogers	R	202217	0.58604	W
MI	08	Lance	Enderle	D	128657	0.37286	
MI	08	Daniel	Goebel	LIB	8083	0.02343	
MI	08	Preston	Brooks	NPA	6097	0.01767	
MI	09	Sander	Levin	D	208846	0.61914	W
MI	09	Don	Volaric	R	114760	0.34022	
MI	09	Jim	Fulner	LIB	6100	0.01808	
MI	09	Julia	Williams	GRE	4708	0.01396	
MI	09	Les	Townsend	UST	2902	0.00860	
MI	10	Candice S.	Miller	R	226075	0.68797	W
MI	10	Chuck	Stadler	D	97734	0.29741	
MI	10	Bhagwan	Dashairya	LIB	4803	0.01462	
MI	11 - FULL TERM	Kerry	Bentivolio	R	181788	0.50759	W
MI	11 - FULL TERM	Syed	Taj	D	158879	0.44362	
MI	11 - FULL TERM	John J.	Tatar	LIB	9637	0.02691	
MI	11 - FULL TERM	Steven Paul	Duke	GRE	4569	0.01276	
MI	11 - FULL TERM	Daniel	Johnson	NLP	3251	0.00908	
MI	11 - FULL TERM	James	Van Gilder	W	14	0.00004	
MI	11 - FULL TERM	Ralph	Sherman	W	1	0.00000	
MI	11 - UNEXPIRED TERM	David A.	Curson	D	159258	0.48387	W
MI	11 - UNEXPIRED TERM	Kerry	Bentivolio	R	151736	0.46101	
MI	11 - UNEXPIRED TERM	John J.	Tatar	LIB	11606	0.03526	
MI	11 - UNEXPIRED TERM	Marc J.	Sosnowski	UST	6529	0.01984	
MI	11 - UNEXPIRED TERM	James	Van Gilder	W	8	0.00002	
MI	12	John D.	Dingell	D	216884	0.67941	W
MI	12	Cynthia	Kallgren	R	92472	0.28968	
MI	12	Richard J.	Secula	LIB	9867	0.03091	
MI	13	John, Jr.	Conyers	D	235336	0.82786	W
MI	13	Harry T.	Sawicki	R	38769	0.13638	
MI	13	Chris	Sharer	LIB	6076	0.02137	
MI	13	Martin	Gray	UST	4089	0.01438	
MI	14	Gary	Peters	D	270450	0.82256	W
MI	14	John	Hauler	R	51395	0.15631	
MI	14	Leonard	Schwartz	LIB	3968	0.01207	
MI	14	Douglas	Campbell	GRE	2979	0.00906	
MI	S	Debbie	Stabenow	D	2735826	0.58798	W
MI	S	Pete	Hoekstra	R	1767386	0.37984	
MI	S	Scotty	Boman	LIB	84480	0.01816	
MI	S	Harley	Mikkelson	GRE	27890	0.00599	
MI	S	Richard A.	Matkin	UST	26038	0.00560	
MI	S	John D.	Litle	NLP	11229	0.00241	
MI	S	Amitabh	Ghosh	W	48	0.00001	
MI	S	Daniel	Holloway	W	10	0.00000	
MI	S	Raymond	O'Donnell	W	7	0.00000	
MI	S	Katherine	Houston	W	4	0.00000	
MN	01	Tim	Walz	DFL	193211	0.57524	W
MN	01	Allen	Quist	R	142164	0.42326	
MN	01		Scattered	W	505	0.00150	
MN	02	John	Kline	R	193587	0.54007	W
MN	02	Mike	Obermueller	DFL	164338	0.45847	
MN	02		Scattered	W	520	0.00145	
MN	02	Josh D.	Ondich	W	1	0.00000	
MN	03	Erik	Paulsen	R	222335	0.58096	W
MN	03	Brian	Barnes	DFL	159937	0.41791	
MN	03		Scattered	W	433	0.00113	
MN	04	Betty	McCollum	DFL	216685	0.62267	W
MN	04	Tony	Hernandez	R	109659	0.31512	
MN	04	Steve	Carlson	IDP	21135	0.06073	
MN	04		Scattered	W	502	0.00144	
MN	04	Amber	Garlan	W	10	0.00003	
MN	05	Keith	Ellison	DFL	262102	0.74467	W
MN	05	Chris	Fields	R	88753	0.25216	
MN	05		Scattered	W	1105	0.00314	
MN	05	Tony	Lane	W	9	0.00003	
MN	06	Michele	Bachmann	R	179240	0.50468	W
MN	06	Jim	Graves	DFL	174944	0.49259	
MN	06		Scattered	W	966	0.00272	
MN	06	Curtis	Hed	W	2	0.00001	
MN	06	Derek	Henkels	W	1	0.00000	
MN	07	Collin C.	Peterson	DFL	197791	0.60380	W
MN	07	Lee	Byberg	R	114151	0.34847	
MN	07	Adam	Steele	IDP	15298	0.04670	
MN	07		Scattered	W	336	0.00103	
MN	08	Richard	Nolan	DFL	191976	0.54282	W
MN	08	Chip	Cravaack	R	160520	0.45388	
MN	08		Scattered	W	1167	0.00330	
MN	S	Amy	Klobuchar	DFL	1854595	0.65229	W
MN	S	Kurt	Bills	R	867974	0.30528	
MN	S	Stephen	Williams	IDP	73539	0.02586	
MN	S	Tim	Davis	GRT	30531	0.01074	
MN	S	Michael	Cavlan	MOP	13986	0.00492	
MN	S		Scattered	W	2568	0.00090	
MN	S	Andrew	Schuler	W	4	0.00000	
MN	S	Jack	Shepard	W	1	0.00000	
MN	S	Frank	Forrestal	W	9	0.00000	
MS	01	Alan	Nunnelee	R	186760	0.60406	W
MS	01	Brad	Morris	D	114076	0.36897	
MS	01	Danny	Bedwell	LIB	3584	0.01159	
MS	01	Jim R.	Bourland	CON	2390	0.00773	
MS	01	Chris	Potts	REF	2367	0.00766	
MS	02	Bennie G.	Thompson	D	214978	0.67129	W
MS	02	Bill	Marcy	R	99160	0.30964	
MS	02	Cobby Mondale	Williams	IND	4605	0.01438	
MS	02	Lajena	Williams	REF	1501	0.00469	
MS	03	Gregg	Harper	R	234717	0.80020	W
MS	03	John "Luke"	Pannell	REF	58605	0.19980	
MS	04	Steven M.	Palazzo	R	182998	0.64113	W
MS	04	Matt	Moore	D	82344	0.28849	
MS	04	Ron	Williams	LIB	17982	0.06300	
MS	04	Robert W.	Claunch	REF	2108	0.00739	
MS	S	Roger F.	Wicker	R	709626	0.57156	W
MS	S	Albert N., Jr.	Gore	D	503467	0.40551	
MS	S	Thomas	Cramer	CON	15281	0.01231	
MS	S	Shawn	O'Hara	REF	13194	0.01063	
MO	01	Lacy	Clay	D	267927	0.78667	W
MO	01	Robyn	Hamlin	R	60832	0.17861	
MO	01	Robb E.	Cunningham	LIB	11824	0.03472	
MO	02	Ann	Wagner	R	236971	0.60077	W
MO	02	Glenn	Koenen	D	146272	0.37083	
MO	02	Bill	Slantz	LIB	9193	0.02331	
MO	02	Anatol	Zorikova	CON	2012	0.00510	
MO	03	Blaine	Luetkemeyer	R	214843	0.63491	W
MO	03	Eric C.	Mayer	D	111189	0.32859	
MO	03	Steven	Wilson	LIB	12353	0.03651	
MO	04	Vicky	Hartzler	R	192237	0.60315	W
MO	04	Teresa	Hensley	D	113120	0.35492	
MO	04	Thomas	Holbrook	LIB	10407	0.03265	
MO	04	Greg	Cowan	CON	2959	0.00928	
MO	05	Emanuel, II	Cleaver	D	200290	0.60521	W
MO	05	Jacob	Turk	R	122149	0.36909	
MO	05	Randall (Randy)	Langkraehr	LIB	8497	0.02568	
MO	05	Andrew	Feagle	W	6	0.00002	
MO	06	Sam	Graves	R	216906	0.65003	W
MO	06	Kyle	Yarber	D	108503	0.32516	
MO	06	Russ Lee	Monchil	LIB	8279	0.02481	
MO	07	Billy	Long	R	203565	0.63866	W
MO	07	Jim	Evans	D	98498	0.30902	
MO	07	Kevin	Craig	LIB	16668	0.05229	
MO	07	Kenneth Joe	Brown	W	9	0.00003	
MO	08	Jo Ann	Emerson	R	216083	0.71934	W
MO	08	Jack	Rushin	D	73755	0.24553	
MO	08	Rick	Vandeven	LIB	10553	0.03513	
MO	S	Claire	McCaskill	D	1494125	0.54814	W
MO	S	Todd	Akin	R	1066159	0.39114	
MO	S	Jonathan	Dine	LIB	165468	0.06070	
MO	S	Ted	Kimzey	W	15	0.00001	
MO	S	Bernard J. (Spark), Jr.	Duraski	W	9	0.00000	
MO	S	William	Dean	W	6	0.00000	
MO	S	Bernie	Mowinski	W	5	0.00000	
MO	S	Charlie	Bailey	W	4	0.00000	
MO	S	Arnie C (AC)	Dienoff	W	2	0.00000	
MT	00	Steve	Daines	R	255468	0.53251	W
MT	00	Kim	Gillan	D	204939	0.42719	
MT	00	David	Kaiser	LIB	19333	0.04030	
MT	S	Jon	Tester	D	236123	0.48578	W
MT	S	Denny	Rehberg	R	218051	0.44860	
MT	S	Dan	Cox	LIB	31892	0.06561	
NE	01	Jeff	Fortenberry	R	174889	0.68291	W
NE	01	Korey L.	Reiman	D	81206	0.31709	
NE	02	Lee	Terry	R	133964	0.50796	W
NE	02	John W., Jr.	Ewing	D	129767	0.49204	
NE	03	Adrian	Smith	R	187423	0.74171	W
NE	03	Mark	Sullivan	D	65266	0.25829	
NE	S	Deb	Fischer	R	455593	0.57774	W
NE	S	Bob	Kerrey	D	332979	0.42226	
NV	01	Dina	Titus	D	113967	0.63570	W
NV	01	Chris	Edwards	R	56521	0.31527	
NV	01	William "Bill"	Pojunis	LIB	4645	0.02591	
NV	01	Stan	Vaughan	IAP	4145	0.02312	
NV	02	Mark E.	Amodei	R	162213	0.57635	W
NV	02	Samuel	Koepnick	D	102019	0.36248	
NV	02	Michael L.	Haines	IND	11166	0.03967	
NV	02	Russell	Best	IAP	6051	0.02150	
NV	03	Joe	Heck	R	137244	0.50361	W
NV	03	John	Oceguera	D	116823	0.42867	
NV	03	Jim	Murphy	IND	12856	0.04717	
NV	03	Tom	Jones	IAP	5600	0.02055	
NV	04	Steven A.	Horsford	D	120501	0.50106	W
NV	04	Danny	Tarkanian	R	101261	0.42106	
NV	04	Floyd	Fitzgibbons	IAP	9389	0.03904	
NV	04	Joseph P.	Silvestri	LIB	9341	0.03884	
NV	S	Dean	Heller	R	457656	0.45866	W
NV	S	Shelley	Berkley	D	446080	0.44706	
NV	S	David Lory	VanderBeek	IAP	48792	0.04890	
NV	S		None of These Candidates		45277	0.04538	
NH	01	Carol	Shea-Porter	D	171650	0.49750	W
NH	01	Frank C.	Guinta	R	158659	0.45985	
NH	01	Brendan	Kelly	LIB	14521	0.04209	
NH	01		Scattered	W	192	0.00056	
NH	02	Ann McLane	Kuster	D	169275	0.50171	W
NH	02	Charles	Bass	R	152977	0.45341	
NH	02	Hardy	Macia	LIB	14936	0.04427	
NH	02		Scattered	W	206	0.00061	
NJ	01	Robert E.	Andrews	D	210470	0.68219	W
NJ	01	Gregory W.	Horton	R	92459	0.29969	
NJ	01	John William	Reitter	GRE	4413	0.01430	
NJ	01	Margaret	Chapman	REF	1177	0.00382	
NJ	02	Frank A.	LoBiondo	R	166679	0.57660	W
NJ	02	Cassandra	Shober	D	116463	0.40289	
NJ	02	John	Ordille	LIB	2699	0.00934	
NJ	02	Charles	Lukens	CC	1329	0.00460	
NJ	02	David W., Sr.	Bowen	TPA	1010	0.00349	
NJ	02	Frank, Jr.	Faralli	CCC	892	0.00309	
NJ	03	Jon	Runyan	R	174257	0.53716	W
NJ	03	Shelley	Adler	D	145509	0.44854	
NJ	03	Robert Edward	Forchion	LMP	1956	0.00603	
NJ	03	Robert	Shapiro	BFJ	1104	0.00340	
NJ	03	Frederick John	Lavergne	NS	770	0.00237	
NJ	03	Robert	Witterschein	NOT	530	0.00163	
NJ	03	Christopher G., Jr.	Dennick	NSF	280	0.00086	
NJ	04	Christopher H.	Smith	R	195146	0.63721	W
NJ	04	Brian P.	Froelich	D	107992	0.35263	
NJ	04	Leonard P.	Marshall	NS	3111	0.01016	
NJ	05	Scott	Garrett	R	167503	0.55031	W
NJ	05	Adam	Gussen	D	130102	0.42744	
NJ	05	Patricia	Alessandrini	GRE	6772	0.02225	
NJ	06	Frank, Jr.	Pallone	D	151782	0.63338	W
NJ	06	Anna	Little	R	84360	0.35203	
NJ	06	Len	Flynn	LIB	1392	0.00581	
NJ	06	Karen	Zaletel	OAI	868	0.00362	
NJ	06	Mac Dara	Lyden	IND	830	0.00346	
NJ	06	Herbert L.	Tarbous	REF	406	0.00169	
NJ	07	Leonard	Lance	R	175704	0.57159	W
NJ	07	Upendra J.	Chivukula	D	123090	0.40043	
NJ	07	Dennis A.	Breen	IR	4520	0.01470	
NJ	07	Patrick	McKnight	LIB	4081	0.01328	
NJ	08	Albio	Sires	D	130857	0.77984	W
NJ	08	Maria	Karczewski	R	31767	0.18931	
NJ	08	Herbert H.	Shaw	PAC	1841	0.01097	
NJ	08	Stephen	DeLuca	RAP	1710	0.01019	
NJ	08	Pablo	Olivera	UIS	1625	0.00968	
NJ	09	Bill, Jr.	Pascrell	D	162834	0.73966	W
NJ	09	Shmuley	Boteach	R	55094	0.25026	
NJ	09	E. David	Smith	AA	1138	0.00517	
NJ	09	Jeanette	Woolsey	CON	1082	0.00491	
NJ	10 - FULL TERM	Donald M., Jr.	Payne	D	201435	0.87558	W
NJ	10 - FULL TERM	Brian C.	Kelemen	R	24271	0.10550	
NJ	10 - FULL TERM	Joanne	Miller	CHA	3127	0.01359	
NJ	10 - FULL TERM	Mick	Erickson	LIB	1227	0.00533	
NJ	10 - UNEXPIRED TERM	Donald M., Jr.	Payne	D	166413	0.97367	W
NJ	10 - UNEXPIRED TERM	Joanne	Miller	CHA	4500	0.02633	
NJ	11	Rodney P.	Frelinghuysen	R	182239	0.58806	W
NJ	11	John	Arvanites	D	123935	0.39992	
NJ	11	Barry	Berlin	OCG	3725	0.01202	
NJ	12	Rush	Holt	D	189938	0.69222	W
NJ	12	Eric A.	Beck	R	80907	0.29486	
NJ	12	Jack	Freudenheim	IND	2261	0.00824	
NJ	12	Kenneth J.	Cody	TVH	1285	0.00468	
NJ	S	Robert	Menendez	D	1985783	0.58865	W
NJ	S	Joe	Kyrillos	R	1329405	0.39394	
NJ	S	Kenneth R.	Kaplan	LIB	16803	0.00498	
NJ	S	Ken	Wolski	GRE	15799	0.00468	
NJ	S	Gwen	Diakos	JSI	9377	0.00278	
NJ	S	J. David	Dranikoff	TIC	3830	0.00113	
NJ	S	Inder "Andy"	Soni	AF	3595	0.00107	
NJ	S	Robert "Turk"	Turkavage	RFI	3544	0.00105	
NJ	S	Gregory	Pason	SUS	2256	0.00067	
NJ	S	Eugene Martin	Lavergne	NS	2201	0.00065	
NJ	S	Daryl Mikell	Brooks	RN	2075	0.00061	
NM	01	Michelle	Lujan Grisham	D	162924	0.59061	W
NM	01	Janice E.	Arnold-Jones	R	112473	0.40772	
NM	01	Jeanne	Pahls	W	459	0.00166	
NM	02	Steve	Pearce	R	113180	0.55071	W
NM	02	Evelyn Madrid	Erhard	D	92162	0.44844	
NM	02	Jack A.	McGrann	W	173	0.00084	
NM	03	Ben R.	Lujan	D	167103	0.63125	W
NM	03	Jefferson L.	Byrd	R	97616	0.36875	
NM	S	Martin T.	Heinrich	D	395717	0.51008	W
NM	S	Heather A.	Wilson	R	351260	0.45278	
NM	S	Jon R.	Barrie	IAP	28199	0.03635	
NM	S	Robert L.	Anderson	W	617	0.00080	
NY	01	Timothy H.	Bishop	D	135118	0.48489	
NY	01	Timothy H.	Bishop	WF	11061	0.03969	
NY	01	Randy	Altschuler	CRV	20125	0.07222	
NY	01	Randy	Altschuler	IDP	4953	0.01777	
NY	01	Randy	Altschuler	R	107226	0.38479	
NY	01		Scattered	W	176	0.00063	
NY	02	Peter T.	King	R/TRP	116363	0.47897	
NY	02	Peter T.	King	CRV	19515	0.08033	
NY	02	Peter T.	King	IDP	6431	0.02647	
NY	02	Vivianne C.	Falcone	D	93932	0.38664	
NY	02	Vivianne C.	Falcone	WF	6613	0.02722	
NY	02		Scattered	W	89	0.00037	
NY	03	Steve J.	Israel	D	146271	0.53546	
NY	03	Steve J.	Israel	WF	6506	0.02382	
NY	03	Steve J.	Israel	IDP	5103	0.01868	
NY	03	Stephen A.	Labate	R/TRP	98614	0.36100	
NY	03	Stephen A.	Labate	CRV	14589	0.05341	
NY	03	Michael	McDermott	LIB	1644	0.00602	
NY	03	Anthony	Tolda	CON	367	0.00134	
NY	03		Scattered	W	77	0.00028	
NY	04	Carolyn	McCarthy	D	152590	0.57516	
NY	04	Carolyn	McCarthy	IDP	3893	0.01467	
NY	04	Carolyn	McCarthy	WF	7472	0.02816	
NY	04	Francis X., Jr.	Becker	R	84982	0.32032	
NY	04	Francis X., Jr.	Becker	TRP	711	0.00268	
NY	04	Frank J.	Scaturro	CRV	15603	0.05881	
NY	04		Scattered	W	49	0.00018	
NY	05	Gregory W.	Meeks	D	167836	0.89684	W
NY	05	Allan W., Jr.	Jennings	R	17875	0.09552	
NY	05	Catherine	Wark	LIB	1345	0.00719	
NY	05		Scattered	W	85	0.00045	
NY	06	Grace	Meng	D	107507	0.65404	
NY	06	Grace	Meng	WF	3994	0.02430	
NY	06	Daniel J.	Halloran	R	45993	0.27981	
NY	06	Daniel J.	Halloran	CRV/LIB	4853	0.02952	
NY	06	Evergreen C.	Chou	GRE	1913	0.01164	
NY	06		Scattered	W	114	0.00069	
NY	07	Nydia M.	Velazquez	WF	9128	0.06001	
NY	07	Nydia M.	Velazquez	D	134802	0.88621	
NY	07	James	Murray	CRV	7971	0.05240	
NY	07		Scattered	W	210	0.00138	
NY	08	Hakeem S.	Jeffries	WF	5351	0.02620	
NY	08	Hakeem S.	Jeffries	D	178688	0.87503	
NY	08	Alan S.	Bellone	R	15841	0.07757	
NY	08	Alan S.	Bellone	CRV	1809	0.00886	
NY	08	Colin M.	Beavan	GRE	2441	0.01195	
NY	08		Scattered	W	77	0.00038	
NY	09	Yvette D.	Clarke	WF	7973	0.03736	
NY	09	Yvette D.	Clarke	D	178168	0.83478	
NY	09	Daniel J.	Cavanagh	R	20899	0.09792	
NY	09	Daniel J.	Cavanagh	CRV	3265	0.01530	
NY	09	Vivia M.	Morgan	GRE	2991	0.01401	
NY	09		Scattered	W	135	0.00063	
NY	10	Jerrold L.	Nadler	D	156619	0.76270	
NY	10	Jerrold L.	Nadler	WF	9124	0.04443	
NY	10	Michael W.	Chan	R	35538	0.17306	
NY	10	Michael W.	Chan	CRV	3875	0.01887	
NY	10		Scattered	W	193	0.00094	
NY	11	Michael G.	Grimm	R	91030	0.46060	
NY	11	Michael G.	Grimm	CRV	12088	0.06116	
NY	11	Mark S.	Murphy	D	87720	0.44385	
NY	11	Mark S.	Murphy	WF	4710	0.02383	
NY	11	Henry J.	Bardel	GRE	1939	0.00981	
NY	11		Scattered	W	148	0.00075	
NY	12	Carolyn B.	Maloney	D	185757	0.76942	
NY	12	Carolyn B.	Maloney	WF	8613	0.03568	
NY	12	Christopher R.	Wight	R	42110	0.17442	
NY	12	Christopher R.	Wight	CRV	2257	0.00935	
NY	12	Christopher R.	Wight	IDP	2474	0.01025	
NY	12		Scattered	W	215	0.00089	
NY	13	Charles B.	Rangel	WF	4326	0.02242	
NY	13	Charles B.	Rangel	D	170690	0.88480	
NY	13	Craig	Schley	R	12147	0.06297	
NY	13	Deborah O.	Liatos	SWP	5548	0.02876	
NY	13		Scattered	W	202	0.00105	
NY	14	Joseph	Crowley	D	116117	0.79976	
NY	14	Joseph	Crowley	WF	4644	0.03199	
NY	14	Willam F., Jr.	Gibbons	R	19191	0.13218	
NY	14	Willam F., Jr.	Gibbons	CRV	2564	0.01766	
NY	14	Anthony	Gronowicz	GRE	2570	0.01770	
NY	14		Scattered	W	104	0.00072	
NY	15	Jose E.	Serrano	D	150243	0.95626	
NY	15	Jose E.	Serrano	WF	2418	0.01539	
NY	15	Frank L.	Della Valle	R	3487	0.02219	
NY	15	Frank L.	Della Valle	CRV	940	0.00598	
NY	15		Scattered	W	27	0.00017	
NY	16	Eliot L.	Engel	WF	5676	0.02399	
NY	16	Eliot L.	Engel	D	173886	0.73508	
NY	16	Joseph	McLaughlin	R	53935	0.22800	
NY	16	Joseph	Diaferia	GRE	2974	0.01257	
NY	16		Scattered	W	82	0.00035	
NY	17	Nita M.	Lowey	D	161624	0.60714	
NY	17	Nita M.	Lowey	WF	9793	0.03679	
NY	17	Joe	Carvin	R	91899	0.34522	
NY	17	Francis E.	Morganthaler	WTP	2771	0.01041	
NY	17		Scattered	W	118	0.00044	
NY	18	Sean Patrick	Maloney	WF	11389	0.04111	
NY	18	Sean Patrick	Maloney	D	132456	0.47807	
NY	18	Nan	Hayworth	R	113386	0.40924	
NY	18	Nan	Hayworth	CRV	19663	0.07097	
NY	18		Scattered	W	169	0.00061	
NY	19	Christopher P.	Gibson	R	123066	0.43230	
