State	District	First Name	Last Name	Party	Votes	Vote fraction	Winner
GU	00	Madeleine Z.	Bordallo	DEM	35919	0.95986	
GU	00		Scattered	W	1502	0.04014	
HI	01	Colleen	Hanabusa	DEM	94140	0.53228	
HI	01	Charles	Djou	REP	82723	0.46772	
HI	02	Mazie	Hirono	DEM	132290	0.72188	
HI	02	John W.	Willoughby	REP	46404	0.25322	
HI	02	Pat	Brock	LIB	3254	0.01776	
HI	02	Andrew Vsevolod	Von Sonn	N	1310	0.00715	
HI	S	Daniel K.	Inouye	DEM	277228	0.74809	
HI	S	Cam	Cavasso	REP	79939	0.21571	
HI	S	Jim	Brewer	GRE	7762	0.02095	
HI	S	Lloyd Jeffrey	Mallan	LIB	2957	0.00798	
HI	S	Jeff	Jarrett	N	2697	0.00728	
ID	01	Raul R.	Labrador	REP	126231	0.51017	
ID	01	Walt	Minnick	DEM	102135	0.41279	
ID	01	Dave	Olson	IND	14365	0.05806	
ID	01	Mike	Washburn	LIB	4696	0.01898	
ID	02	Mike	Simpson	REP	137468	0.68831	
ID	02	Mike	Crawford	DEM	48749	0.24409	
ID	02	Brian	Schad	IND	13500	0.06760	
ID	S	Mike	Crapo	REP	319953	0.71175	
ID	S	P. Tom	Sullivan	DEM	112057	0.24928	
ID	S	Randy Lynn	Bergquist	CON	17429	0.03877	
ID	S	Frederick R., Jr.	Reinisch	W	91	0.00020	
IL	01	Bobby L.	Rush	DEM	148170	0.80359	
IL	01	Raymond G.	Wardingley	W(REP)/REP	29253	0.15865	
IL	01	Jeff	Adams	GRE	6963	0.03776	
IL	02	Jesse L., Jr.	Jackson	DEM	150666	0.80521	
IL	02	Isaac C.	Hayes	REP	25883	0.13833	
IL	02	Anthony W.	Williams	GRE	10564	0.05646	
IL	03	Daniel William	Lipinski	DEM	116120	0.69689	
IL	03	Michael A.	Bendas	REP	40479	0.24293	
IL	03	Laurel Lambert	Schmidt	GRE	10028	0.06018	
IL	04	Luis V.	Gutierrez	DEM	63273	0.77358	
IL	04	Israel	Vasquez	REP	11711	0.14318	
IL	04	Robert J.	Burns	GRE	6808	0.08324	
IL	05	Mike	Quigley	DEM	108360	0.70623	
IL	05	David	Ratowitz	REP	38935	0.25376	
IL	05	Matthew	Reichel	GRE	6140	0.04002	
IL	06	Peter J.	Roskam	REP	114456	0.63645	
IL	06	Benjamin S.	Lowe	DEM	65379	0.36355	
IL	07	Danny K.	Davis	DEM	149846	0.81505	
IL	07	Mark M.	Weiman	REP	29575	0.16087	
IL	07	Clarence Desmond	Clemons	IND	4428	0.02408	
IL	08	Joe	Walsh	REP	98115	0.48467	
IL	08	Melissa	Bean	DEM	97825	0.48324	
IL	08	Bill	Scheurer	GRE	6495	0.03208	
IL	09	Janice D.	Schakowsky	DEM	117553	0.66337	
IL	09	Joel Barry	Pollak	REP	55182	0.31140	
IL	09	Simon	Ribeiro	GRE	4472	0.02524	
IL	10	Robert	Dold	REP	109941	0.51080	
IL	10	Daniel J.	Seals	DEM	105290	0.48919	
IL	10	Author C.	Brumfield	W	1	0.00000	
IL	11	Adam	Kinzinger	REP	129108	0.57349	
IL	11	Deborah "Debbie"	Halvorson	DEM	96019	0.42651	
IL	12	Jerry F.	Costello	DEM	121272	0.59827	
IL	12	Teri	Newman	REP	74046	0.36529	
IL	12	Rodger W.	Jennings	GRE	7387	0.03644	
IL	13	Judy	Biggert	REP	152132	0.63810	
IL	13	Scott	Harper	DEM	86281	0.36190	
IL	14	Randall M. "Randy"	Hultgren	REP	112369	0.51307	
IL	14	Bill	Foster	DEM	98645	0.45041	
IL	14	Daniel J.	Kairis	GRE	7949	0.03629	
IL	14	Doug	Marks	W	50	0.00023	
IL	15	Timothy V.	Johnson	REP	136915	0.64321	
IL	15	David	Gill	DEM	75948	0.35679	
IL	16	Donald A.	Manzullo	REP	138299	0.65002	
IL	16	George W.	Gaulrapp	DEM	66037	0.31038	
IL	16	Terry G.	Campbell	GRE	8425	0.03960	
IL	17	Bobby	Schilling	REP	104583	0.52581	
IL	17	Phil	Hare	DEM	85454	0.42964	
IL	17	Roger K.	Davis	GRE	8861	0.04455	
IL	18	Aaron	Schock	REP	152868	0.69118	
IL	18	Deirdre "DK"	Hirner	DEM	57046	0.25793	
IL	18	Sheldon	Schafer	GRE	11256	0.05089	
IL	19	John M.	Shimkus	REP	166166	0.71225	
IL	19	Tim	Bagwell	DEM	67132	0.28775	
IL	S - FULL TERM	Mark Steven	Kirk	REP	1778698	0.48015	
IL	S - FULL TERM	Alexander "Alexi"	Giannoulias	DEM	1719478	0.46416	
IL	S - FULL TERM	LeAlan M.	Jones	GRE	117914	0.03183	
IL	S - FULL TERM	Mike	Labno	LIB	87247	0.02355	
IL	S - FULL TERM	Robert L. "Bob"	Zadek	W	561	0.00015	
IL	S - FULL TERM	Will	Boyd	W	468	0.00013	
IL	S - FULL TERM	Corey	Dabney	W	33	0.00001	
IL	S - FULL TERM	Susanne	Atanus	W	19	0.00001	
IL	S - FULL TERM	Shon-Tiyon "Santiago"	Horton	W	16	0.00000	
IL	S - FULL TERM	Avner	Nagar	W	15	0.00000	
IL	S - FULL TERM	Stan	Jagla	W	12	0.00000	
IL	S - FULL TERM	Darren	Raichart	W	9	0.00000	
IL	S - FULL TERM	Lowell M.	Seida	W	3	0.00000	
IL	S - UNEXPIRED TERM	Mark Steven	Kirk	REP	1677729	0.47313	
IL	S - UNEXPIRED TERM	Alexander "Alexi"	Giannoulias	DEM	1641486	0.46291	
IL	S - UNEXPIRED TERM	LeAlan M.	Jones	GRE	129571	0.03654	
IL	S - UNEXPIRED TERM	Mike	Labno	LIB	95762	0.02701	
IL	S - UNEXPIRED TERM	Robert	Zadek	W	683	0.00019	
IL	S - UNEXPIRED TERM	Will	Boyd	W	415	0.00012	
IL	S - UNEXPIRED TERM	Ina	Pinkney	W	297	0.00008	
IL	S - UNEXPIRED TERM	Corey	Dabney	W	15	0.00000	
IL	S - UNEXPIRED TERM	Susanne	Atanus	W	12	0.00000	
IL	S - UNEXPIRED TERM	Shon-Tiyon "Santiago"	Horton	W	8	0.00000	
IL	S - UNEXPIRED TERM	Stan	Jagla	W	5	0.00000	
IL	S - UNEXPIRED TERM	Lowell M.	Seida	W	1	0.00000	
IN	01	Peter J.	Visclosky	DEM	99387	0.58564	
IN	01	Mark	Leyva	REP	65558	0.38630	
IN	01	Jon	Morris	LIB	4762	0.02806	
IN	02	Joe	Donnelly	DEM	91341	0.48178	
IN	02	Jackie	Walorski	REP	88803	0.46839	
IN	02	Mark	Vogel	LIB	9447	0.04983	
IN	03 - FULL TERM	Marlin A.	Stutzman	REP	116140	0.62762	
IN	03 - FULL TERM	Thomas	Hayhurst	DEM	61267	0.33109	
IN	03 - FULL TERM	Scott	Wise	LIB	7631	0.04124	
IN	03 - FULL TERM	Tom	Metzger	W	10	0.00005	
IN	03 - FULL TERM	Wes	Stephens	W	1	0.00001	
IN	03 - UNEXPIRED TERM	Marlin A.	Stutzman	REP	115415	0.62654	
IN	03 - UNEXPIRED TERM	Thomas	Hayhurst	DEM	60880	0.33049	
IN	03 - UNEXPIRED TERM	Scott	Wise	LIB	7914	0.04296	
IN	04	Todd	Rokita	REP	138732	0.68570	
IN	04	David	Sanders	DEM	53167	0.26278	
IN	04	John	Duncan	LIB	10423	0.05152	
IN	05	Dan	Burton	REP	146899	0.62138	
IN	05	Tim	Crawford	DEM	60024	0.25390	
IN	05	Richard (Chard)	Reid	LIB	18266	0.07727	
IN	05	Jesse C.	Trueblood	IND	11218	0.04745	
IN	06	Mike	Pence	REP	126027	0.66572	
IN	06	Barry	Welsh	DEM	56647	0.29923	
IN	06	Talmage (T.J.), Jr.	Thompson	LIB	6635	0.03505	
IN	07	Andre D.	Carson	DEM	86011	0.58896	
IN	07	Marvin B.	Scott	REP	55213	0.37807	
IN	07	Dav	Wilson	LIB	4815	0.03297	
IN	08	Larry D.	Bucshon	REP	116759	0.57442	
IN	08	W. Trent	VanHaaften	DEM	76265	0.37520	
IN	08	John	Cunningham	LIB	10240	0.05038	
IN	09	Todd	Young	REP	118040	0.52338	
IN	09	Baron P.	Hill	DEM	95353	0.42279	
IN	09	Greg "No Bull"	Knott	LIB	12070	0.05352	
IN	09	Jerry R.	Lucas	W	69	0.00031	
IN	S	Dan	Coats	REP	952116	0.54579	
IN	S	Brad	Ellsworth	DEM	697775	0.39999	
IN	S	Rebecca	Sink-Burris	LIB	94330	0.05407	
IN	S	Jim	Miller	W	161	0.00009	
IN	S	Jack	Rooney	W	99	0.00006	
IA	01	Bruce	Braley	DEM	104428	0.49515	
IA	01	Benjamin M.	Lange	REP	100219	0.47519	
IA	01	Rob J.	Petsche	LIB	4087	0.01938	
IA	01	Jason A.	Faulkner	NP	2092	0.00992	
IA	01		Scattered	W	76	0.00036	
IA	02	Dave	Loebsack	DEM	115839	0.50991	
IA	02	Mariannette	Miller-Meeks	REP	104319	0.45920	
IA	02	Gary	Sicard	LIB	4356	0.01917	
IA	02	Jon	Tack	CON	2463	0.01084	
IA	02		Scattered	W	198	0.00087	
IA	03	Leonard L.	Boswell	DEM	122147	0.50735	
IA	03	Brad	Zaun	REP	111925	0.46489	
IA	03	Rebecca	Williamson	SWP	6258	0.02599	
IA	03		Scattered	W	426	0.00177	
IA	04	Tom	Latham	REP	152588	0.65624	
IA	04	Bill	Maske	DEM	74300	0.31954	
IA	04	Dan	Lensing	NP	5499	0.02365	
IA	04		Scattered	W	132	0.00057	
IA	05	Steve	King	REP	128363	0.65747	
IA	05	Matthew	Campbell	DEM	63160	0.32350	
IA	05	Martin James	Monroe	NP	3622	0.01855	
IA	05		Scattered	W	94	0.00048	
IA	S	Chuck	Grassley	REP	718215	0.64353	
IA	S	Roxanne	Conlin	DEM	371686	0.33303	
IA	S	John	Heiderscheit	LIB	25290	0.02266	
IA	S		Scattered	W	872	0.00078	
KS	01	Tim	Huelskamp	REP	142281	0.73764	
KS	01	Alan	Jilka	DEM	44068	0.22847	
KS	01	Jack	Warner	LIB	6537	0.03389	
KS	02	Lynn	Jenkins	REP	130034	0.63131	
KS	02	Cheryl	Hudspeth	DEM	66588	0.32328	
KS	02	Robert	Garrard	LIB	9353	0.04541	
KS	03	Kevin	Yoder	REP	136246	0.58403	
KS	03	Stephene	Moore	DEM	90193	0.38662	
KS	03	Jasmin	Talbert	LIB	6846	0.02935	
KS	04	Mike	Pompeo	REP	119575	0.58793	
KS	04	Raj	Goyle	DEM	74143	0.36455	
KS	04	Susan G.	Ducey	REF	5041	0.02479	
KS	04	Shawn	Smith	LIB	4624	0.02274	
KS	S	Jerry	Moran	REP	587175	0.70094	
KS	S	Lisa	Johnston	DEM	220971	0.26379	
KS	S	Michael Wm.	Dann	LIB	17922	0.02139	
KS	S	Joseph (Joe) K.	Bellis	REF	11624	0.01388	
KY	01	Edward	Whitfield	REP	153840	0.71245	
KY	01	Charles Kendall	Hatchett	DEM	62090	0.28755	
KY	02	S. Brett	Guthrie	REP	155906	0.67887	
KY	02	Ed	Marksberry	DEM	73749	0.32113	
KY	03	John	Yarmuth	DEM	139940	0.54679	
KY	03	Todd	Lally	REP	112627	0.44007	
KY	03	Edward A.	Martin	LIB	2029	0.00793	
KY	03	Michael D.	Hansen	IND	1334	0.00521	
KY	04	Geoff	Davis	REP	151813	0.69477	
KY	04	John	Waltz	DEM	66694	0.30523	
KY	05	Harold "Hal"	Rogers	REP	151019	0.77425	
KY	05	James E. "Jim"	Holbert	DEM	44034	0.22575	
KY	06	Ben	Chandler	DEM	119812	0.50084	
KY	06	Garland "Andy"	Barr	REP	119164	0.49813	
KY	06	C. Wes	Collins	W	225	0.00094	
KY	06	Randolph S.	Vance	W	22	0.00009	
KY	S	Rand	Paul	REP	755706	0.55727	
KY	S	Jack	Conway	DEM	600052	0.44248	
KY	S	Billy Ray	Wilson	W	338	0.00025	
LA	01	"Steve"	Scalise	REP	157182	0.78522	
LA	01	Myron	Katz	DEM	38416	0.19191	
LA	01	Arden	Wells	OTH	4578	0.02287	
LA	02	Cedric	Richmond	DEM	83705	0.64585	
LA	02	"Joseph"	Cao	REP	43378	0.33470	
LA	02	Anthony	Marquize	OTH	1876	0.01447	
LA	02	"Jack"	Radosta	OTH	645	0.00498	
LA	03	"Jeff"	Landry	REP	108963	0.63767	
LA	03	Ravi	Sangisetty	DEM	61914	0.36233	
LA	04	John	Fleming	REP	105223	0.62338	
LA	04	David	Melville	DEM	54609	0.32352	
LA	04	Artis	Cash	NPA	8962	0.05309	
LA	05	Rodney	Alexander	REP	122033	0.78573	
LA	05	"Tom," Jr.	Gibbs	NPA	33279	0.21427	
LA	06	William "Bill"	Cassidy	REP	138607	0.65633	
LA	06	Merritt E., Sr.	McDonald	DEM	72577	0.34367	
LA	S	David	Vitter	REP	715415	0.56555	
LA	S	"Charlie"	Melancon	DEM	476572	0.37674	
LA	S	Randall Todd	Hayes	LIB	13957	0.01103	
LA	S	Michael Karlton	Brown	NPA	9973	0.00788	
LA	S	Michael Lane "Mike"	Spears	OTH	9190	0.00726	
LA	S	Ernest D.	Wooton	OTH	8167	0.00646	
LA	S	R.A. "Skip"	Galan	NPA	7474	0.00591	
LA	S	William R.	McShan	REF	5879	0.00465	
LA	S	William Robert "Bob," Jr.	Lang	OTH	5734	0.00453	
LA	S	Milton	Gordon	NPA	4810	0.00380	
LA	S	Thomas G. "Tommy"	LaFargue	OTH	4043	0.00320	
LA	S	Sam Houston, Jr.	Melton	NPA	3780	0.00299	
ME	01	Chellie	Pingree	DEM	169114	0.56815	
ME	01	Dean Peter	Scontras	REP	128501	0.43171	
ME	01	Walter	Horton	W	20	0.00007	
ME	01	Alan	Lowberg	W	22	0.00007	
ME	02	Michael H.	Michaud	DEM	147042	0.55132	
ME	02	Jason J.	Levesque	REP	119669	0.44868	
MD	01	Andy	Harris	REP	155118	0.54084	
MD	01	Frank M., Jr.	Kratovil	DEM	120400	0.41979	
MD	01	Richard James	Davis	LIB	10876	0.03792	
MD	01		Scattered	W	242	0.00084	
MD	01	Jack N.	Wilson	W	158	0.00055	
MD	01	Michael	Kennedy	W	18	0.00006	
MD	02	C.A. Dutch	Ruppersberger	DEM	134133	0.64208	
MD	02	Marcelo	Cardarelli	REP	69523	0.33280	
MD	02	Lorenzo	Gaztanaga	LIB	5090	0.02437	
MD	02		Scattered	W	158	0.00076	
MD	03	John	Sarbanes	DEM	147448	0.61073	
MD	03	Jim	Wilhelm	REP	86947	0.36013	
MD	03	Jerry	McKinley	LIB	5212	0.02159	
MD	03	Alain	Lareau	CON	1634	0.00677	
MD	03		Scattered	W	188	0.00078	
MD	04	Donna	Edwards	DEM	160228	0.83443	
MD	04	Robert	Broadus	REP	31467	0.16387	
MD	04		Scattered	W	325	0.00169	
MD	05	Steny H.	Hoyer	DEM	155110	0.64259	
MD	05	Charles	Lollar	REP	83575	0.34623	
MD	05	H. Gavin	Shickle	LIB	2578	0.01068	
MD	05		Scattered	W	120	0.00050	
MD	06	Roscoe G.	Bartlett	REP	148820	0.61448	
MD	06	Andrew	Duck	DEM	80455	0.33220	
MD	06	Dan	Massey	LIB	6816	0.02814	
MD	06	Michael	Reed	CON	5907	0.02439	
MD	06		Scattered	W	191	0.00079	
MD	07	Elijah	Cummings	DEM	152669	0.75181	
MD	07	Frank, Jr.	Mirabile	REP	46375	0.22837	
MD	07	Ray	Bly	REP/W	20	0.00010	
MD	07	Scott	Spencer	LIB	3814	0.01878	
MD	07		Scattered	W	135	0.00066	
MD	07	Fred Donald, Jr.	Dickson	W	55	0.00027	
MD	08	Chris	Van Hollen	DEM	153613	0.73265	
MD	08	Michael Lee	Philips	REP	52421	0.25002	
MD	08	Mark	Grannis	LIB	2713	0.01294	
MD	08	Fred	Nordhorn	CON	696	0.00332	
MD	08		Scattered	W	224	0.00107	
MD	S	Barbara A.	Mikulski	DEM	1140531	0.62193	
MD	S	Lih	Young	DEM/W	80	0.00004	
MD	S	Eric	Wargotz	REP	655666	0.35753	
MD	S	Kenniss	Henry	GRE	20717	0.01130	
MD	S	Richard	Shawver	CON	14746	0.00804	
MD	S		Scattered	W	1644	0.00090	
MD	S	Claud L.	Asbury	W	204	0.00011	
MD	S	Donald	Kaplan	W	110	0.00006	
MD	S	James T., Jr.	Lynch	W	84	0.00005	
MD	S	Denise L.	Whittington	W	56	0.00003	
MD	S	Robert J.	Evans	W	14	0.00001	
MD	S	Mary Catherine	Podlesak	W	6	0.00000	
MA	01	John W.	Olver	DEM	128011	0.59997	
MA	01	William L., Jr	Gunn	REP	74418	0.34878	
MA	01	Michael	Engel	IND	10880	0.05099	
MA	01		Scattered	W	55	0.00026	
MA	02	Richard E.	Neal	DEM	122751	0.57327	
MA	02	Thomas A.	Wesley	REP	91209	0.42596	
MA	02		Scattered	W	164	0.00077	
MA	03	James P.	McGovern	DEM	122708	0.56456	
MA	03	Martin A.	Lamb	REP	85124	0.39164	
MA	03	Patrick J.	Barron	IND	9388	0.04319	
MA	03		Scattered	W	132	0.00061	
MA	04	Barney	Frank	DEM	126194	0.53900	
MA	04	Sean DM	Bielat	REP	101517	0.43360	
MA	04	Susan F.	Allen	IND	3445	0.01471	
MA	04	Donald M.	Jordan	TRI	2873	0.01227	
MA	04		Scattered	W	98	0.00042	
MA	05	Nicola S.	Tsongas	DEM	122858	0.54840	
MA	05	Jonathan A.	Golnik	REP	94646	0.42247	
MA	05	Dale E.	Brown	LB	4387	0.01958	
MA	05	Robert M.	Clark	CL	1991	0.00889	
MA	05		Scattered	W	147	0.00066	
MA	06	John F.	Tierney	DEM	142732	0.56847	
MA	06	Bill	Hudak	REP	107930	0.42986	
MA	06		Scattered	W	419	0.00167	
MA	07	Edward J.	Markey	DEM	145696	0.66420	
MA	07	Gerry	Dembrowski	REP	73467	0.33492	
MA	07		Scattered	W	194	0.00088	
MA	08	Michael E.	Capuano	DEM	134974	0.98049	
MA	08		Scattered	W	2686	0.01951	
MA	09	Stephen F.	Lynch	DEM	157071	0.68302	
MA	09	Vernon M.	Harrison	REP	59965	0.26076	
MA	09	Philip	Dunkelbarger	IND	12572	0.05467	
MA	09		Scattered	W	356	0.00155	
MA	10	William R.	Keating	DEM	132743	0.46873	
MA	10	Jeffrey Davis	Perry	REP	120029	0.42384	
MA	10	Maryanne	Lewis	IND	16705	0.05899	
MA	10	James A.	Sheets	IND	10445	0.03688	
MA	10	Joe	Van Nes	BHT	3084	0.01089	
MA	10		Scattered	W	191	0.00067	
MI	01	Dan	Benishek	REP	120523	0.51941	
MI	01	Gary	McDowell	DEM	94824	0.40866	
MI	01	Glenn A.	Wilson	NPA	7847	0.03382	
MI	01	Patrick	Lambert	UST	4200	0.01810	
MI	01	Keith	Shelton	LIB	2571	0.01108	
MI	01	Ellis	Boal	GRE	2072	0.00893	
MI	02	Bill	Huizenga	REP	148864	0.65269	
MI	02	Fred	Johnson	DEM	72118	0.31620	
MI	02	Ronald E.	Graeser	UST	2379	0.01043	
MI	02	Lloyd	Clarke	GRE	2016	0.00884	
MI	02	Joseph	Gillotte	LIB	2701	0.01184	
MI	03	Justin	Amash	REP	133714	0.59677	
MI	03	Pat	Miles	DEM	83953	0.37468	
MI	03	James	Rogers	LIB	2677	0.01195	
MI	03	Ted	Gerrard	UST	2144	0.00957	
MI	03	Charlie	Shick	GRE	1575	0.00703	
MI	04	Dave	Camp	REP	148531	0.66204	
MI	04	Jerry M.	Campbell	DEM	68458	0.30513	
MI	04	John	Emerick	UST	3861	0.01721	
MI	04	Clint	Foster	LIB	3504	0.01562	
MI	05	Dale	Kildee	DEM	107286	0.53043	
MI	05	John	Kupiec	REP	89680	0.44338	
MI	05	Matthew J.	de Hues	GRE	2649	0.01310	
MI	05	Michael J.	Moon	LIB	2648	0.01309	
MI	06	Fred	Upton	REP	123142	0.61975	
MI	06	Don	Cooney	DEM	66729	0.33583	
MI	06	Melvin D.	Valkner	UST	3672	0.01848	
MI	06	Fred	Strand	LIB	3369	0.01696	
MI	06	Pat	Foster	GRE	1784	0.00898	
MI	07	Tim	Walberg	REP	113185	0.50155	
MI	07	Mark	Schauer	DEM	102402	0.45377	
MI	07	Scott Eugene	Aughney	UST	3705	0.01642	
MI	07	Greg	Merle	LIB	3239	0.01435	
MI	07	Richard	Wunsch	GRE	3117	0.01381	
MI	07	Danny	Davis	W	21	0.00009	
MI	08	Mike	Rogers	REP	156931	0.64081	
MI	08	Eric	Harvey	W(REP)/W	2	0.00001	
MI	08	Lance	Enderle	W(DEM)/DEM	84069	0.34329	
MI	08	Bhagwan	Dashairya	LIB	3881	0.01585	
MI	08	Katherine	Houston	W	11	0.00004	
MI	09	Gary	Peters	DEM	125730	0.49764	
MI	09	Rocky	Raczkowski	REP	119325	0.47229	
MI	09	Adam	Goodman	LIB	2601	0.01029	
MI	09	Douglas	Campbell	GRE	2484	0.00983	
MI	09	Bob	Gray	NPA	1866	0.00739	
MI	09	Matthew	Kuofie	NPA	644	0.00255	
MI	10	Candice S.	Miller	REP	168364	0.71972	
MI	10	Henry	Yanez	DEM	58530	0.25020	
MI	10	Claude	Beavers	LIB	3750	0.01603	
MI	10	Candace R.	Caveny	GRE	3286	0.01405	
MI	11	Thaddeus G.	McCotter	REP	141224	0.59266	
MI	11	Natalie	Mosher	DEM	91710	0.38487	
MI	11	John J.	Tatar	LIB	5353	0.02246	
MI	12	Sander	Levin	DEM	124671	0.61078	
MI	12	Don	Volaric	REP	71372	0.34966	
MI	12	Julia	Williams	GRE	3038	0.01488	
MI	12	Leonard	Schwartz	LIB	2342	0.01147	
MI	12	Les	Townsend	UST	2285	0.01119	
MI	12	Alan	Jacquemotte	NLP	409	0.00200	
MI	13	Hansen	Clarke	DEM	100885	0.79389	
MI	13	John	Hauler	REP	23462	0.18463	
MI	13	George	Corsetti	GRE	1032	0.00812	
MI	13	Duane	Montgomery	NPA	881	0.00693	
MI	13	Heidi	Peterson	LIB	815	0.00641	
MI	13	James	Casha	W	1	0.00001	
MI	14	John, Jr.	Conyers	DEM	115511	0.76763	
MI	14	Don	Ukrainec	REP	29902	0.19871	
MI	14	Marc J.	Sosnowski	UST	3206	0.02131	
MI	14	Richard J.	Secula	LIB	1859	0.01235	
MI	15	John D.	Dingell	DEM	118336	0.56808	
MI	15	Rob	Steele	REP	83488	0.40079	
MI	15	Aimee	Smith	GRE	2686	0.01289	
MI	15	Kerry Lee	Morgan	LIB	1969	0.00945	
MI	15	Matthew	Furman	UST	1821	0.00874	
MI	15	Louis	Czako	W	9	0.00004	
MN	01	Tim	Walz	DFL	122365	0.49340	
MN	01	Randy	Demmer	REP	109242	0.44048	
MN	01	Steven	Wilson	IDP	13242	0.05339	
MN	01	Lars	Johnson	PTF	3054	0.01231	
MN	01		Scattered	W	102	0.00041	
MN	02	John	Kline	REP	181341	0.63306	
MN	02	Shelley	Madore	DFL	104809	0.36589	
MN	02		Scattered	W	303	0.00106	
MN	03	Erik	Paulsen	REP	161177	0.58804	
MN	03	Jim	Meffert	DFL	100240	0.36572	
MN	03	Jon	Oleson	IDP	12508	0.04563	
MN	03		Scattered	W	167	0.00061	
MN	04	Betty	McCollum	DFL	136746	0.59088	
MN	04	Teresa	Collett	REP	80141	0.34629	
MN	04	Jack	Shepard	REP/W	10	0.00004	
MN	04	Steve	Carlson	IDP	14207	0.06139	
MN	04		Scattered	W	283	0.00122	
MN	04	Amber	Garlan	W	39	0.00017	
MN	05	Keith	Ellison	DFL	154833	0.67688	
MN	05	Joel	Demos	REP	55222	0.24141	
MN	05	Lynne	Torgerson	IND	8548	0.03737	
MN	05	Tom	Schrunk	IDP	7446	0.03255	
MN	05	Michael James	Cavlan	IPR	2468	0.01079	
MN	05		Scattered	W	229	0.00100	
MN	06	Michele	Bachmann	REP	159476	0.52513	
MN	06	Tarryl	Clark	DFL	120846	0.39792	
MN	06	Bob	Anderson	IDP	17698	0.05828	
MN	06	Aubrey	Immelman	IND	5490	0.01808	
MN	06		Scattered	W	178	0.00059	
MN	06	Dennis S.	Ferche	W	3	0.00001	
MN	07	Collin C.	Peterson	DFL	133096	0.55204	
MN	07	Lee	Byberg	REP	90652	0.37600	
MN	07	Gene	Waldorf	IND	9317	0.03864	
MN	07	Glen R.	Menze	IDP	7839	0.03251	
MN	07		Scattered	W	193	0.00080	
MN	08	Chip	Cravaack	REP	133490	0.48177	
MN	08	James L.	Oberstar	DFL	129091	0.46590	
MN	08	Timothy	Olson	IDP	11876	0.04286	
MN	08	Richard (George)	Burton	CON	2492	0.00899	
MN	08		Scattered	W	132	0.00048	
MS	01	Alan	Nunnelee	REP	121074	0.55261	
MS	01	Travis W.	Childers	DEM	89388	0.40799	
MS	01	Wally	Pang	IND	2180	0.00995	
MS	01	Les	Green	IND	2020	0.00922	
MS	01	A.G.	Baddley	IND	1882	0.00859	
MS	01	Gail	Giaramita	CON	1235	0.00564	
MS	01	Rick 'Rico'	Hoskins	IND	478	0.00218	
MS	01	Harold M.	Taylor	LIB	447	0.00204	
MS	01	Barbara Dale	Washer	REF	389	0.00178	
MS	02	Bennie G	Thompson	DEM	105327	0.61467	
MS	02	Bill	Marcy	REP	64499	0.37640	
MS	02	Ashley	Norwood	REF	1530	0.00893	
MS	03	Gregg	Harper	REP	132393	0.67993	
MS	03	Joel L.	Gill	DEM	60737	0.31193	
MS	03	Tracella Lou O'Hara	Hill	REF	1586	0.00815	
MS	04	Steven	Palazzo	REP	105613	0.51928	
MS	04	Gene	Taylor	DEM	95243	0.46829	
MS	04	Kenneth 'Tim'	Hampton	LIB	1741	0.00856	
MS	04	Anna Jewel	Revies	REF	787	0.00387	
MO	01	Lacy	Clay	DEM	135907	0.73551	
MO	01	Robyn	Hamlin	REP	43649	0.23622	
MO	01	Julie	Stone	LIB	5223	0.02827	
MO	02	Todd	Akin	REP	180481	0.67944	
MO	02	Arthur	Lieber	DEM	77467	0.29163	
MO	02	Steve	Mosbacher	LIB	7677	0.02890	
MO	02	Patrick M.	Cannon	W	7	0.00003	
MO	03	Russ	Carnahan	DEM	99398	0.48944	
MO	03	Ed	Martin	REP	94757	0.46659	
MO	03	Steven R.	Hedrick	LIB	5772	0.02842	
MO	03	Nicholas J. (Nick)	Ivanovich	CON	3155	0.01554	
MO	03	Brian	Wallner	W	3	0.00001	
MO	04	Vicky	Hartzler	REP	113489	0.50427	
MO	04	Ike	Skelton	DEM	101532	0.45114	
MO	04	Jason Michael	Braun	LIB	6123	0.02721	
MO	04	Greg	Cowan	CON	3912	0.01738	
MO	05	Emanuel, II	Cleaver	DEM	102076	0.53325	
MO	05	Jacob	Turk	REP	84578	0.44184	
MO	05	Randall D. (Randy)	Langkraehr	LIB	3077	0.01607	
MO	05	Dave	Lay	CON	1692	0.00884	
MO	06	Sam	Graves	REP	154103	0.69443	
MO	06	Clint	Hylton	DEM	67762	0.30536	
MO	06	Kyle	Yarber	W	47	0.00021	
MO	07	Billy	Long	REP	141010	0.63395	
MO	07	Scott	Eckersley	DEM	67545	0.30367	
MO	07	Kevin	Craig	LIB	13866	0.06234	
MO	07	Nicholas Ivan	Ladendorf	W	10	0.00004	
MO	08	Jo Ann	Emerson	REP	128499	0.65561	
MO	08	Tommy	Sowers	DEM	56377	0.28764	
MO	08	Larry	Bill	IND	7193	0.03670	
MO	08	Rick	Vandeven	LIB	3930	0.02005	
MO	09	Blaine	Luetkemeyer	REP	162724	0.77356	
MO	09	Christopher W.	Dwyer	LIB	46817	0.22256	
MO	09	Clifford Jeffery (Jeff)	Reed	W	748	0.00356	
MO	09	Ron	Burrus	W	69	0.00033	
MO	S	Roy	Blunt	REP	1054160	0.54229	
MO	S	Robin	Carnahan	DEM	789736	0.40626	
MO	S	Jonathan	Dine	LIB	58663	0.03018	
MO	S	Jerry	Beck	CON	41309	0.02125	
MO	S	Dale M.	Hoinoski	W	14	0.00001	
